time/episodes,cv/rollout_cv_value,cv/rollout_cv_count,time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,train/critic_loss,train/n_updates,train/actor_loss,train/learning_rate
3892,20411.456548590213,26640,216,899,194600,-5.415945849999999,50.0,0.0030146988574415445,184550,1.5444492554664613,0.001
3896,20430.93950613588,26659,216,900,194800,-5.41581642,50.0,0.0031264110840857028,184750,1.4974863886833192,0.001
3900,20444.584466200322,26675,216,901,195000,-5.3697479600000015,50.0,0.003053967753658071,184950,1.4987013339996338,0.001
3904,20449.774964943528,26685,216,902,195200,-5.318429119999999,50.0,0.0034218277595937253,185150,1.4980685567855836,0.001
3908,20455.517830848694,26694,216,903,195400,-5.29432605,50.0,0.0032786081661470234,185350,1.528774573802948,0.001
3912,20472.934532798827,26713,216,904,195600,-5.2501021,50.0,0.0036349882232025264,185550,1.4795245933532715,0.001
3916,20483.08603142947,26731,216,905,195800,-5.169768809999999,50.0,0.0027114559640176593,185750,1.4854217839241028,0.001
3920,20499.612132076174,26751,216,905,196000,-5.192289829999998,50.0,0.0034507366036996244,185950,1.4824603199958801,0.001
3924,20519.26690635085,26774,216,907,196200,-5.211840409999999,50.0,0.0032344330614432694,186150,1.5016424202919005,0.001
3928,20536.18740800023,26791,216,908,196400,-5.196224089999999,50.0,0.0025593174621462824,186350,1.4878113412857055,0.001
3932,20554.436456065625,26810,216,909,196600,-5.21926969,50.0,0.003092087854165584,186550,1.5149705171585084,0.001
3936,20566.313476178795,26820,216,910,196800,-5.1342855,50.0,0.003779104668647051,186750,1.4892011857032776,0.001
3940,20573.431394979358,26833,216,911,197000,-5.055919759999998,50.0,0.007055602346081286,186950,1.4951387548446655,0.001
3944,20602.476207226515,26854,216,912,197200,-5.059022619999999,50.0,0.0034343208570498975,187150,1.4962315130233765,0.001
3948,20621.041327282786,26874,216,913,197400,-5.0917074499999995,50.0,0.0042499934020452206,187350,1.4927911162376404,0.001
3952,20632.64607205242,26888,216,914,197600,-5.02770486,50.0,0.004028645316138863,187550,1.4928282499313354,0.001
3956,20657.162787158042,26918,215,915,197800,-5.14021332,50.0,0.003949992461130023,187750,1.4969968867301942,0.001
3960,20664.56832973659,26930,215,916,198000,-5.10475914,50.0,0.003125198082998395,187950,1.5502035737037658,0.001
3964,20695.65062033385,26955,215,917,198200,-5.07893235,50.0,0.0036738517507910727,188150,1.5080836176872254,0.001
3968,20712.823879621923,26977,215,918,198400,-5.02901659,50.0,0.003080095999175683,188350,1.5363607358932496,0.001
3972,20724.76852269098,26986,215,920,198600,-4.94789441,50.0,0.002954696309752762,188550,1.4877517557144164,0.001
3976,20746.665609307587,27015,215,921,198800,-4.97570021,50.0,0.0030228518578223882,188750,1.5007608819007874,0.001
3980,20762.16123519838,27032,215,922,199000,-4.98123618,50.0,0.0031936813378706575,188950,1.4856009602546691,0.001
3984,20789.545995891094,27056,215,923,199200,-5.02358793,50.0,0.0033532676636241375,189150,1.4744832992553711,0.001
3988,20795.80359583348,27067,215,924,199400,-4.9382545,50.0,0.0027017894037999215,189350,1.4779407238960267,0.001
3992,20806.288123916835,27084,215,925,199600,-4.96397666,50.0,0.002926658762153238,189550,1.4832700514793395,0.001
3996,20818.98878921196,27108,215,926,199800,-4.95399529,50.0,0.003785271872766316,189750,1.4848842692375184,0.001
4000,20837.694949742407,27128,215,927,200000,-4.996502540000001,50.0,0.003831290085799992,189950,1.5063610458374024,0.001
4004,20849.117321573198,27146,215,928,200200,-5.037296230000001,50.0,0.003154071620665491,190150,1.4743695068359375,0.001
4008,20874.344179078937,27170,215,929,200400,-5.123909649999999,50.0,0.004667762801982462,190350,1.4556794476509094,0.001
4012,20877.269258603454,27180,215,930,200600,-5.05669401,50.0,0.003833245728164911,190550,1.4697974634170532,0.001
4016,20903.5210390687,27202,215,931,200800,-5.073537290000001,50.0,0.002983428561128676,190750,1.4705120968818663,0.001
4020,20922.81450999528,27224,215,932,201000,-5.142618040000001,50.0,0.0025158458086661996,190950,1.4831970977783202,0.001
4024,20934.003827914596,27243,215,933,201200,-5.122378680000001,50.0,0.0030674246978014707,191150,1.463124794960022,0.001
4028,20956.146509889513,27273,215,935,201400,-5.1658772299999995,50.0,0.003526367470622063,191350,1.4531392526626588,0.001
4032,20979.294512987137,27297,215,936,201600,-5.2092510700000005,50.0,0.003781156833283603,191550,1.4747951817512512,0.001
4036,20992.76734405011,27312,215,937,201800,-5.25897582,50.0,0.002426054149400443,191750,1.464697952270508,0.001
4040,21005.46553069353,27327,215,939,202000,-5.280790199999999,50.0,0.0031734076235443356,191950,1.4759561276435853,0.001
4044,21034.455823376775,27353,215,940,202200,-5.323342349999999,50.0,0.0033778122765943407,192150,1.4617839860916138,0.001
4048,21050.539225477725,27366,215,941,202400,-5.330978400000001,50.0,0.0025870211608707903,192350,1.4834146761894227,0.001
4052,21076.1321913898,27389,215,942,202600,-5.373454430000001,50.0,0.0043685432872734966,192550,1.4708868169784546,0.001
4056,21080.27947355807,27397,215,943,202800,-5.2730383100000005,50.0,0.003508803320582956,192750,1.4565663981437682,0.001
4060,21087.141633633524,27411,215,943,203000,-5.24767687,50.0,0.0020346300199162214,192950,1.4336977910995483,0.001
4064,21121.82534308359,27434,215,944,203200,-5.274151410000001,50.0,0.003638029780704528,193150,1.468425257205963,0.001
4068,21141.028223007917,27455,215,945,203400,-5.2596830599999995,50.0,0.0036918103625066577,193350,1.4496795797348023,0.001
4072,21166.12878312543,27481,215,946,203600,-5.31641681,50.0,0.004109090231359005,193550,1.4484099817276002,0.001
4076,21182.046873137355,27497,215,947,203800,-5.282941419999999,50.0,0.002353332000784576,193750,1.439181351661682,0.001
4080,21203.482344448566,27518,215,948,204000,-5.33379827,50.0,0.0037839047447778286,193950,1.4592388319969176,0.001
4084,21213.10912437737,27538,215,949,204200,-5.28134699,50.0,0.0022972698253579437,194150,1.439063103199005,0.001
4088,21237.11361561343,27561,215,950,204400,-5.35768218,50.0,0.0029659891757182776,194350,1.4356576824188232,0.001
4092,21261.90550200641,27590,215,951,204600,-5.4387531000000005,50.0,0.00286191392224282,194550,1.4468411254882811,0.001
4096,21275.39996883273,27610,214,952,204800,-5.431876249999999,50.0,0.002427865432109684,194750,1.4543865156173705,0.001
4100,21287.417365916073,27625,214,953,205000,-5.38319606,50.0,0.0025248166231904177,194950,1.4490988087654113,0.001
4104,21292.109261918813,27631,214,954,205200,-5.343043810000001,50.0,0.003809910868294537,195150,1.444843213558197,0.001
4108,21315.456464499235,27657,214,955,205400,-5.33233763,50.0,0.0034234553040005267,195350,1.4215920710563659,0.001
4112,21326.209623862058,27672,214,956,205600,-5.369990440000001,50.0,0.002114097516750917,195550,1.4360156059265137,0.001
4116,21349.816623046994,27699,214,957,205800,-5.38592747,50.0,0.0026962807797826826,195750,1.4039340257644652,0.001
4120,21364.12211316079,27718,214,958,206000,-5.336782639999999,50.0,0.002894960269331932,195950,1.4425614142417909,0.001
4124,21376.51866670698,27737,214,959,206200,-5.33353464,50.0,0.0025133950856979937,196150,1.4233202385902404,0.001
4128,21387.83227839321,27755,214,960,206400,-5.305861630000001,50.0,0.0028957326849922537,196350,1.4080265998840331,0.001
4132,21415.550477739424,27787,214,961,206600,-5.3159595899999985,50.0,0.003083494195016101,196550,1.402221052646637,0.001
4136,21428.17164426297,27801,214,962,206800,-5.303405459999999,50.0,0.002472136669093743,196750,1.4322192788124084,0.001
4140,21450.18376222998,27823,214,963,207000,-5.346095729999998,50.0,0.0033600244531407954,196950,1.417769627571106,0.001
4144,21473.416483532637,27841,214,964,207200,-5.300961190000001,50.0,0.0016195442411117255,197150,1.4081324744224548,0.001
4148,21496.511679608375,27864,214,965,207400,-5.304174819999999,50.0,0.003381006307899952,197350,1.4317967081069947,0.001
4152,21500.683393809944,27875,214,966,207600,-5.25178478,50.0,0.003123703849269077,197550,1.4055759835243224,0.001
4156,21515.363244011998,27898,214,967,207800,-5.317149639999999,50.0,0.0034946176887024195,197750,1.390703284740448,0.001
4160,21531.545308604836,27913,214,968,208000,-5.37147972,50.0,0.0027625228487886486,197950,1.3891440415382386,0.001
4164,21549.610038906336,27933,214,968,208200,-5.31800936,50.0,0.001873524289112538,198150,1.4173549866676332,0.001
4168,21556.972037509084,27943,214,969,208400,-5.268118370000001,50.0,0.002184866932220757,198350,1.4038528037071227,0.001
4172,21579.480194013566,27967,214,970,208600,-5.268989170000001,50.0,0.0019843969831708818,198550,1.4015969920158386,0.001
4176,21582.595393650234,27971,214,971,208800,-5.205620140000001,50.0,0.0017593701742589475,198750,1.3798343229293824,0.001
4180,21603.836991552263,27994,214,972,209000,-5.173367300000001,50.0,0.004107845406979322,198950,1.4105227208137512,0.001
4184,21620.368233967572,28013,214,973,209200,-5.16427361,50.0,0.0018845575652085245,199150,1.3634442853927613,0.001
4188,21645.603187505156,28035,214,974,209400,-5.14453579,50.0,0.002896062163636088,199350,1.4066621136665345,0.001
4192,21673.316090241075,28057,214,975,209600,-5.13044618,50.0,0.0021634356875438244,199550,1.4030752301216125,0.001
4196,21704.59666918218,28081,214,976,209800,-5.1627769599999995,50.0,0.0019073954096529633,199750,1.38866646528244,0.001
4200,21730.645434752107,28110,214,977,210000,-5.25119319,50.0,0.0028962444770149888,199950,1.3879860043525696,0.001
4204,21752.53203013912,28128,214,977,210200,-5.3147613599999985,50.0,0.0017497193755116314,200150,1.3943806838989259,0.001
4208,21765.399941127747,28145,215,978,210400,-5.26744661,50.0,0.0023966605705209075,200350,1.386896743774414,0.001
4212,21778.982949264348,28158,215,979,210600,-5.26956041,50.0,0.00317653353093192,200550,1.3604841899871827,0.001
4216,21795.66362091154,28176,215,980,210800,-5.25115495,50.0,0.0015851259441114962,200750,1.3709119582176208,0.001
4220,21820.839630063623,28200,215,981,211000,-5.306778519999999,50.0,0.001400678139179945,200950,1.3594146966934204,0.001
4224,21851.870744138956,28227,215,981,211200,-5.38869184,50.0,0.0017190959688741713,201150,1.351399188041687,0.001
4228,21861.269757784903,28235,215,982,211400,-5.3496184499999995,50.0,0.0015973146783653646,201350,1.3701459312438964,0.001
4232,21881.507599160075,28262,215,983,211600,-5.34387662,50.0,0.0013589188188780099,201550,1.3330873894691466,0.001
4236,21895.81847767532,28278,215,984,211800,-5.3469694500000005,50.0,0.0015698604669887573,201750,1.3520941472053527,0.001
4240,21910.268783576787,28294,215,984,212000,-5.311119130000001,50.0,0.0016872887616045773,201950,1.3359579825401307,0.001
4244,21935.147713866085,28320,215,985,212200,-5.31495507,50.0,0.0014144051645416766,202150,1.362397222518921,0.001
4248,21951.965260054916,28341,215,986,212400,-5.313291260000001,50.0,0.0017403592390473931,202350,1.3254654240608215,0.001
4252,21954.75099059567,28347,215,987,212600,-5.293234109999999,50.0,0.0016525898140389472,202550,1.329882764816284,0.001
4256,21973.173938006163,28365,215,988,212800,-5.27664576,50.0,0.001340967823052779,202750,1.3232968544960022,0.001
4260,21977.78872912377,28372,215,988,213000,-5.220080370000001,50.0,0.0010917936952318996,202950,1.3207619714736938,0.001
4264,21991.46501999721,28385,215,989,213200,-5.1830025299999996,50.0,0.0012245548702776432,203150,1.3231555676460267,0.001
4268,22020.356439564377,28409,215,990,213400,-5.251227319999999,50.0,0.0013893162738531828,203350,1.3513308405876159,0.001
4272,22033.75826117769,28427,215,991,213600,-5.2301644,50.0,0.0015222660801373423,203550,1.3398038816452027,0.001
4276,22048.653395388275,28445,215,992,213800,-5.31107369,50.0,0.001212431046878919,203750,1.3041251969337464,0.001
4280,22052.506214071065,28457,215,993,214000,-5.28519607,50.0,0.0010185082955285907,203950,1.2949862265586853,0.001
4284,22067.34989026934,28478,215,993,214200,-5.333159509999999,50.0,0.001835667866980657,204150,1.289815661907196,0.001
4288,22070.970164068043,28486,215,994,214400,-5.302173459999999,50.0,0.001573072950122878,204350,1.3098401236534118,0.001
4292,22084.164852760732,28499,215,995,214600,-5.264670480000001,50.0,0.0013375783851370215,204550,1.3075682163238525,0.001
4296,22095.755351964384,28517,215,996,214800,-5.2221015799999995,50.0,0.0011454397055786103,204750,1.3075885152816773,0.001
4300,22116.896856930107,28543,215,997,215000,-5.19429432,50.0,0.001528891681227833,204950,1.296264386177063,0.001
4304,22127.511155117303,28552,215,998,215200,-5.17123745,50.0,0.0010966109088622034,205150,1.3018783164024352,0.001
4308,22138.29121942818,28567,215,999,215400,-5.17837042,50.0,0.0015341953444294632,205350,1.3225817799568176,0.001
4312,22163.549759097397,28589,215,1000,215600,-5.23768903,50.0,0.001223874136339873,205550,1.2925198984146118,0.001
4316,22201.823507014662,28623,215,1001,215800,-5.322316119999999,50.0,0.0013041841611266137,205750,1.2892512607574462,0.001
4320,22206.600586157292,28635,215,1002,216000,-5.224048909999999,50.0,0.0012468182598240674,205950,1.2875717902183532,0.001
4324,22218.03388551995,28649,215,1003,216200,-5.14193827,50.0,0.0012081878422759472,206150,1.3068474006652833,0.001
4328,22231.043940022588,28661,215,1003,216400,-5.18412106,50.0,0.0018656381114851683,206350,1.2766341710090636,0.001
4332,22246.503432113677,28682,215,1004,216600,-5.157944629999999,50.0,0.0013332526804879308,206550,1.2854575061798095,0.001
4336,22258.093437936157,28704,215,1005,216800,-5.159786910000001,50.0,0.0009933620411902667,206750,1.2846615386009217,0.001
4340,22273.814241848886,28720,215,1006,217000,-5.166653359999999,50.0,0.0010960881540086121,206950,1.2702951288223268,0.001
4344,22296.216939546168,28741,215,1007,217200,-5.160965900000001,50.0,0.0012803504662588238,207150,1.2884280490875244,0.001
4348,22312.238858871162,28766,215,1008,217400,-5.15249554,50.0,0.0011047159030567854,207350,1.2863999366760255,0.001
4352,22322.21129448712,28780,215,1009,217600,-5.18384902,50.0,0.0010247015568893402,207550,1.2713587474822998,0.001
4356,22332.843859236687,28796,215,1010,217800,-5.17625637,50.0,0.0010134674434084446,207750,1.3023465275764465,0.001
4360,22351.837793804705,28815,215,1012,218000,-5.267901930000001,50.0,0.001053528117481619,207950,1.281811499595642,0.001
4364,22374.8243724294,28838,215,1013,218200,-5.346423770000001,50.0,0.001141522340476513,208150,1.3027463102340697,0.001
4368,22411.89881021157,28868,215,1014,218400,-5.40283792,50.0,0.0011217290733475237,208350,1.3099959182739258,0.001
4372,22437.387010119855,28890,215,1015,218600,-5.455006650000001,50.0,0.0009025931102223695,208550,1.2945378780364991,0.001
4376,22444.393916405737,28905,215,1016,218800,-5.43202212,50.0,0.0009477612248156219,208750,1.2917398047447204,0.001
4380,22452.585329484195,28913,215,1017,219000,-5.41075706,50.0,0.0013892193255014718,208950,1.3044212913513185,0.001
4384,22472.48928675428,28933,215,1018,219200,-5.3784043100000005,50.0,0.0009941534011159092,209150,1.281140275001526,0.001
4388,22489.19331876561,28951,215,1019,219400,-5.4301296400000005,50.0,0.0013227739708963782,209350,1.30383549451828,0.001
4392,22502.061454236507,28972,215,1020,219600,-5.451667269999999,50.0,0.001148546184413135,209550,1.3200370717048644,0.001
4396,22525.144136749208,28994,215,1020,219800,-5.500782780000001,50.0,0.001292357079219073,209750,1.3020552253723146,0.001
4400,22552.22073175013,29019,215,1021,220000,-5.51640282,50.0,0.0011930373986251653,209950,1.2963699698448181,0.001
4404,22579.548255838454,29042,215,1022,220200,-5.563859349999999,50.0,0.0010007780219893903,210150,1.2976873779296876,0.001
4408,22601.864192031324,29067,215,1023,220400,-5.620563499999999,50.0,0.0012137433676980437,210350,1.3233226609230042,0.001
4412,22611.939159430563,29082,215,1024,220600,-5.56248568,50.0,0.0012890541460365058,210550,1.3070930171012878,0.001
4416,22633.48169670999,29107,215,1025,220800,-5.4842462,50.0,0.0010853819327894599,210750,1.3399938535690308,0.001
4420,22635.549983881414,29112,215,1026,221000,-5.49238461,50.0,0.0018082217883784325,210950,1.311617112159729,0.001
4424,22643.29176325351,29123,215,1027,221200,-5.46729693,50.0,0.0009193445520941168,211150,1.312318332195282,0.001
4428,22665.898452557623,29149,215,1028,221400,-5.49634473,50.0,0.001000754440901801,211350,1.2971891069412231,0.001
4432,22687.509454850107,29173,215,1028,221600,-5.52872933,50.0,0.0011364217638038098,211550,1.2878300094604491,0.001
4436,22698.043921817094,29191,215,1029,221800,-5.52424344,50.0,0.0013776462303940207,211750,1.3113911485671996,0.001
4440,22709.322227612138,29204,215,1030,222000,-5.49525933,50.0,0.0010535729909315705,211950,1.3208030772209167,0.001
4444,22731.230705637485,29227,215,1031,222200,-5.4983967400000004,50.0,0.0012651791493408383,212150,1.308409242630005,0.001
4448,22747.394328057766,29249,215,1032,222400,-5.499331270000002,50.0,0.001311378227546811,212350,1.322309205532074,0.001
4452,22756.757604625076,29262,215,1033,222600,-5.514315889999999,50.0,0.001261705505894497,212550,1.3161196136474609,0.001
4456,22774.302998371422,29281,215,1034,222800,-5.511341779999999,50.0,0.001409705156693235,212750,1.3070410919189452,0.001
4460,22787.392965536565,29297,215,1036,223000,-5.45488606,50.0,0.0010203488147817552,212950,1.3001213407516479,0.001
4464,22809.687330480665,29319,215,1037,223200,-5.4444243499999985,50.0,0.0010283621255075558,213150,1.320082552433014,0.001
4468,22822.42532460764,29338,215,1038,223400,-5.38025228,50.0,0.001237228608224541,213350,1.2923621582984923,0.001
4472,22831.657123249024,29349,215,1039,223600,-5.29561794,50.0,0.0012844910647254438,213550,1.3220188093185425,0.001
4476,22845.70451727882,29364,215,1040,223800,-5.295676649999999,50.0,0.000902137071825564,213750,1.3226041626930236,0.001
4480,22865.414972942322,29387,215,1041,224000,-5.3511415,50.0,0.0009983383741928266,213950,1.3177311897277832,0.001
4484,22875.55820974335,29403,215,1042,224200,-5.348291549999999,50.0,0.0009440652810735628,214150,1.3199715781211854,0.001
4488,22886.778887871653,29416,215,1043,224400,-5.28970386,50.0,0.0012641156965401024,214350,1.3248027205467223,0.001
4492,22897.83446436003,29434,215,1043,224600,-5.26044024,50.0,0.0010155841277446598,214550,1.3339156794548035,0.001
4496,22912.16629748419,29450,215,1044,224800,-5.192851879999999,50.0,0.0012122958083637058,214750,1.3318829488754274,0.001
4500,22929.721238821745,29473,215,1045,225000,-5.1497430799999995,50.0,0.0010629530530422925,214950,1.3173394227027893,0.001
4504,22939.52152969688,29487,215,1046,225200,-5.1023688499999995,50.0,0.0011000215623062103,215150,1.3165060019493102,0.001
4508,22957.66434409097,29508,215,1047,225400,-5.059765000000001,50.0,0.0016568055702373386,215350,1.3371877312660216,0.001
4512,22962.873383250087,29518,215,1048,225600,-5.022198810000001,50.0,0.0011148392828181385,215550,1.32168922662735,0.001
4516,22972.79643586278,29534,215,1049,225800,-5.00888641,50.0,0.0010136205202434213,215750,1.3255780935287476,0.001
4520,22980.113117568195,29546,215,1049,226000,-5.0299460499999995,50.0,0.0009945814497768879,215950,1.3103384351730347,0.001
4524,22998.835377022624,29569,215,1050,226200,-5.10776396,50.0,0.0010886910057161003,216150,1.302012186050415,0.001
4528,23006.992395192385,29580,215,1051,226400,-5.035938209999999,50.0,0.0009607161686290055,216350,1.336420819759369,0.001
4532,23030.98778320849,29607,215,1052,226600,-5.0511057,50.0,0.0008075875102076679,216550,1.3183386874198915,0.001
4536,23039.684371422976,29615,215,1053,226800,-5.01501498,50.0,0.001207795343361795,216750,1.3547683882713317,0.001
4540,23057.03972573951,29638,215,1054,227000,-5.05551293,50.0,0.0010392942710313947,216950,1.317848572731018,0.001
4544,23080.1652077958,29664,215,1055,227200,-5.068109790000001,50.0,0.0012015626882202924,217150,1.3072435784339904,0.001
4548,23110.10706878081,29696,215,1056,227400,-5.14030159,50.0,0.0010054922918789088,217350,1.3174770450592042,0.001
4552,23119.461375936866,29710,215,1057,227600,-5.13399189,50.0,0.0009601875860244035,217550,1.2917253112792968,0.001
4556,23143.49484270811,29744,215,1058,227800,-5.181788699999999,50.0,0.0009647477022372186,217750,1.3294550371170044,0.001
4560,23164.110022377223,29761,215,1058,228000,-5.1994335000000005,50.0,0.0011644258070737123,217950,1.3096227526664734,0.001
4564,23181.439266346395,29785,215,1059,228200,-5.20934008,50.0,0.000961881069233641,218150,1.3175053548812867,0.001
4568,23198.252541091293,29804,215,1060,228400,-5.2141252399999996,50.0,0.0008865064952988177,218350,1.3174261093139648,0.001
4572,23203.56847379729,29817,215,1061,228600,-5.227016500000001,50.0,0.0010483704367652536,218550,1.3309131669998169,0.001
4576,23215.811861950904,29835,215,1062,228800,-5.24614929,50.0,0.0008645238529425114,218750,1.3206230998039246,0.001
4580,23222.390324130654,29846,215,1063,229000,-5.205039930000001,50.0,0.0008806066028773785,218950,1.3012812995910645,0.001
4584,23235.78871660307,29868,215,1064,229200,-5.212572449999999,50.0,0.0013831823505461216,219150,1.330049114227295,0.001
4588,23252.71747355908,29886,215,1065,229400,-5.24735714,50.0,0.0010008451458998024,219350,1.3164397048950196,0.001
4592,23274.715588971972,29912,215,1066,229600,-5.287466269999999,50.0,0.0009638999041635543,219550,1.3207116889953614,0.001
4596,23283.525595713407,29926,215,1067,229800,-5.28458613,50.0,0.0011748682835604997,219750,1.3192748141288757,0.001
4600,23311.85498022288,29958,215,1068,230000,-5.35549253,50.0,0.0011610392562579363,219950,1.326244683265686,0.001
4604,23329.054787278175,29978,215,1068,230200,-5.37730945,50.0,0.0009743869409430772,220150,1.3416891264915467,0.001
4608,23341.306661132723,29993,215,1069,230400,-5.37950371,50.0,0.0009163412894122303,220350,1.2953598141670226,0.001
4612,23353.031347565353,30012,215,1070,230600,-5.412154429999999,50.0,0.000942063145339489,220550,1.2860206270217895,0.001
4616,23366.859550468624,30035,215,1071,230800,-5.41981225,50.0,0.0009324184572324156,220750,1.3310645294189454,0.001
4620,23380.58885526657,30054,215,1072,231000,-5.45228563,50.0,0.0010855482262559235,220950,1.3190098309516907,0.001
4624,23383.05528844148,30060,215,1073,231200,-5.3700922800000015,50.0,0.0011940859199967234,221150,1.3030883717536925,0.001
4628,23389.56867705658,30070,215,1074,231400,-5.3887458299999995,50.0,0.001058097118511796,221350,1.3094426250457765,0.001
4632,23408.78233930096,30091,215,1075,231600,-5.32603299,50.0,0.001016469910973683,221550,1.3337068343162537,0.001
4636,23426.22345834598,30113,215,1076,231800,-5.3697808700000005,50.0,0.0009023171896114945,221750,1.315758090019226,0.001
4640,23436.252339795232,30134,215,1076,232000,-5.38635418,50.0,0.0011276613164227455,221950,1.3268484258651734,0.001
4644,23443.428667556494,30151,215,1078,232200,-5.344040899999999,50.0,0.0007678860344458371,222150,1.3147938179969787,0.001
4648,23465.910518292338,30183,215,1078,232400,-5.312791289999999,50.0,0.0009357709041796625,222350,1.294243609905243,0.001
4652,23481.07494378835,30207,215,1079,232600,-5.36952646,50.0,0.0009984544431790709,222550,1.300567500591278,0.001
4656,23488.144178546965,30217,215,1080,232800,-5.273365,50.0,0.0007577806117478758,222750,1.3119010901451111,0.001
4660,23503.47505057603,30241,215,1081,233000,-5.3059258499999995,50.0,0.0009414819849189371,222950,1.2967878603935241,0.001
4664,23512.202175080776,30255,215,1082,233200,-5.23854378,50.0,0.0010245086357463151,223150,1.3116068482398986,0.001
4668,23529.793604694307,30277,215,1083,233400,-5.259817720000001,50.0,0.0007923164853127673,223350,1.3168480157852174,0.001
4672,23537.290613383055,30287,215,1084,233600,-5.273829310000001,50.0,0.001052037092158571,223550,1.300519597530365,0.001
4676,23552.808220632374,30305,215,1085,233800,-5.29017099,50.0,0.0008801410003798082,223750,1.290774517059326,0.001
4680,23567.79430083558,30326,215,1086,234000,-5.335306469999999,50.0,0.0009189233370125294,223950,1.3134906744956971,0.001
4684,23578.11397499591,30336,215,1088,234200,-5.291493040000001,50.0,0.0011942072794772684,224150,1.3056343960762025,0.001
4688,23592.914486516267,30354,215,1089,234400,-5.28850384,50.0,0.0010929169727023692,224350,1.3235497999191284,0.001
4692,23603.02178236097,30366,215,1089,234600,-5.23861208,50.0,0.0008067621965892613,224550,1.3007065653800964,0.001
4696,23611.676887441427,30380,215,1090,234800,-5.2517042400000005,50.0,0.0008431820536497981,224750,1.3051522016525268,0.001
4700,23623.708802517503,30396,215,1091,235000,-5.17048546,50.0,0.0008389097463805228,224950,1.317379105091095,0.001
4704,23648.177340745926,30424,215,1092,235200,-5.197188030000001,50.0,0.001261299120960757,225150,1.3047388815879821,0.001
4708,23660.378041628748,30443,215,1093,235400,-5.214144460000001,50.0,0.0009232891129795462,225350,1.3095640420913697,0.001
4712,23679.32273270935,30462,215,1095,235600,-5.2645387,50.0,0.0010095050337258727,225550,1.3113760185241699,0.001
4716,23693.60891860351,30480,215,1096,235800,-5.2593738,50.0,0.0010472413839306683,225750,1.320300543308258,0.001
4720,23699.4404216595,30493,215,1097,236000,-5.24741683,50.0,0.0009223879425553605,225950,1.2836974310874938,0.001
4724,23708.813863791525,30512,215,1098,236200,-5.29592838,50.0,0.0008477749058511108,226150,1.2728332948684693,0.001
4728,23720.655190911144,30531,215,1099,236400,-5.327797609999999,50.0,0.0008483623916981742,226350,1.2863552784919738,0.001
4732,23738.358539696783,30554,215,1100,236600,-5.35289804,50.0,0.0011709465098101645,226550,1.3125423860549927,0.001
4736,23747.2313785702,30572,214,1101,236800,-5.352468,50.0,0.0008522662799805402,226750,1.293658742904663,0.001
4740,23763.766741469502,30594,214,1102,237000,-5.351372389999999,50.0,0.0008773958310484886,226950,1.3077574896812438,0.001
4744,23773.181916814297,30603,215,1103,237200,-5.30958948,50.0,0.0009452928730752319,227150,1.2917181730270386,0.001
4748,23791.108363941312,30623,215,1104,237400,-5.285182679999999,50.0,0.0008520196354947985,227350,1.3110148620605468,0.001
4752,23798.619792327285,30630,215,1104,237600,-5.190241279999999,50.0,0.0007830786134582013,227550,1.3028957056999206,0.001
4756,23821.11077732593,30658,215,1105,237800,-5.304585279999999,50.0,0.0009365126449847594,227750,1.2956503629684448,0.001
4760,23834.7045227997,30678,215,1106,238000,-5.30679855,50.0,0.0008867487678071484,227950,1.2727686595916747,0.001
4764,23844.142826188356,30691,215,1107,238200,-5.3075632399999995,50.0,0.0008064695278881118,228150,1.3004943227767944,0.001
4768,23855.560971092433,30707,215,1108,238400,-5.252735200000001,50.0,0.0008144013636047021,228350,1.2819249296188355,0.001
4772,23865.95376936719,30722,215,1109,238600,-5.223974000000001,50.0,0.0007694963697576896,228550,1.2736685466766358,0.001
4776,23878.861036859453,30735,215,1110,238800,-5.18071453,50.0,0.0008936429634923116,228750,1.2812727475166321,0.001
4780,23897.750751949847,30755,215,1111,239000,-5.16858934,50.0,0.0008772391610546037,228950,1.2836115026474,0.001
4784,23911.973841011524,30773,215,1112,239200,-5.18941593,50.0,0.0011258758557960392,229150,1.327763705253601,0.001
4788,23930.810084447265,30796,215,1113,239400,-5.2353008999999995,50.0,0.0007559084781678393,229350,1.3104533290863036,0.001
4792,23934.62935505435,30808,215,1113,239600,-5.241257020000001,50.0,0.0012708623777143656,229550,1.278954017162323,0.001
4796,23947.467875715345,30827,215,1115,239800,-5.26597356,50.0,0.0009060855937423185,229750,1.2995366382598876,0.001
4800,23961.98423713073,30842,214,1116,240000,-5.290220860000002,50.0,0.0009870892902836203,229950,1.3151965379714965,0.001
4804,23982.618930723518,30864,214,1117,240200,-5.281466419999999,50.0,0.0009068415674846619,230150,1.3181563448905944,0.001
4808,23995.43659108132,30882,214,1119,240400,-5.264029379999999,50.0,0.0010208700376097112,230350,1.3092516541481019,0.001
4812,24001.28943841532,30889,214,1119,240600,-5.1952343999999995,50.0,0.0011010258132591844,230550,1.2788747501373292,0.001
4816,24016.966584388167,30905,214,1120,240800,-5.213603999999999,50.0,0.0008073772973148152,230750,1.3005896496772766,0.001
4820,24042.816254306585,30931,214,1121,241000,-5.262106169999999,50.0,0.0007464308920316398,230950,1.314149112701416,0.001
4824,24057.971248485148,30949,214,1122,241200,-5.2718415400000005,50.0,0.0008611913013737649,231150,1.2990699672698975,0.001
