time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean,cv/rollout_cv_value,time/fps,cv/rollout_cv_count,time/total_timesteps,time/time_elapsed,train/learning_rate,train/critic_loss,train/actor_loss,train/n_updates
2932,-7.323328419999999,50.0,17522.907401561737,223,24046,146600,655,0.001,0.006689439592882991,1.405992977619171,136550
2936,-7.285252420000001,50.0,17537.26068782434,223,24070,146800,656,0.001,0.007603103006258607,1.389160304069519,136750
2940,-7.307589570000001,50.0,17539.800095058978,223,24076,147000,657,0.001,0.006706921295262873,1.4072285556793214,136950
2944,-7.174334939999999,50.0,17547.712118178606,223,24092,147200,658,0.001,0.005861484264023602,1.4357509016990662,137150
2948,-7.228356439999999,50.0,17556.84011456743,223,24107,147400,659,0.001,0.007025833707302809,1.458199520111084,137350
2952,-7.112355550000001,50.0,17572.793338689953,223,24130,147600,660,0.001,0.007447160040028393,1.4486251068115235,137550
2956,-7.093932040000001,50.0,17588.30320499465,223,24154,147800,661,0.001,0.0072995189251378175,1.4404359292984008,137750
2960,-7.09478464,50.0,17597.24331335351,223,24171,148000,662,0.001,0.00620410930365324,1.4810320878028869,137950
2964,-7.0708607699999995,50.0,17604.1914668642,223,24181,148200,663,0.001,0.0070071486197412014,1.4662940573692322,138150
2968,-7.080032459999999,50.0,17614.11629331857,223,24203,148400,664,0.001,0.006654828796163201,1.5240617322921752,138350
2972,-7.024501550000001,50.0,17626.932091012597,223,24219,148600,665,0.001,0.006860923790372908,1.4466546273231506,138550
2976,-7.0727085800000005,50.0,17635.874849062413,223,24235,148800,665,0.001,0.006065561450086534,1.4984401226043702,138750
2980,-7.122114679999999,50.0,17657.37530843541,223,24259,149000,666,0.001,0.008256009155884385,1.4794500875473022,138950
2984,-7.1510638900000005,50.0,17665.433869592845,223,24278,149200,667,0.001,0.007463799263350665,1.4859980320930481,139150
2988,-7.1471576599999995,50.0,17681.098739977926,223,24299,149400,668,0.001,0.0057719262642785905,1.4930007863044739,139350
2992,-7.06999251,50.0,17683.367937032133,223,24305,149600,669,0.001,0.008658707947470248,1.4958454298973083,139550
2996,-7.061867680000001,50.0,17691.609966874123,223,24322,149800,670,0.001,0.007317228023894131,1.5183133053779603,139750
3000,-6.97197668,50.0,17705.44381373003,223,24340,150000,671,0.001,0.008612242168746889,1.5056140160560607,139950
3004,-6.8620990299999995,50.0,17709.607202753425,223,24353,150200,671,0.001,0.0071667818538844585,1.5344960713386535,140150
3008,-6.801209950000001,50.0,17725.709503896534,223,24379,150400,672,0.001,0.007689645541831851,1.5447807860374452,140350
3012,-6.806381299999999,50.0,17734.86005878821,223,24393,150600,673,0.001,0.00718002081848681,1.5066042232513428,140550
3016,-6.732930779999999,50.0,17743.1228598319,223,24401,150800,674,0.001,0.006179027240723372,1.5401544189453125,140750
3020,-6.67851951,50.0,17751.163163091987,223,24411,151000,675,0.001,0.006574738575145602,1.5338858890533447,140950
3024,-6.54657938,50.0,17756.62521258369,223,24420,151200,676,0.001,0.0076266822032630445,1.549435179233551,141150
3028,-6.515577529999999,50.0,17770.489777002484,223,24437,151400,677,0.001,0.00675085186958313,1.5083178853988648,141350
3032,-6.48926487,50.0,17783.478676799685,223,24452,151600,678,0.001,0.008605138957500457,1.5759839797019959,141550
3036,-6.420759030000002,50.0,17793.166924845427,223,24469,151800,678,0.001,0.008159532807767392,1.4988785338401795,141750
3040,-6.36539393,50.0,17794.773364901543,223,24472,152000,679,0.001,0.009992806371301413,1.571752395629883,141950
3044,-6.335095690000002,50.0,17800.480582822114,223,24480,152200,680,0.001,0.007884597526863218,1.5374390506744384,142150
3048,-6.2619256299999995,50.0,17814.649122882634,223,24498,152400,681,0.001,0.007225323738530278,1.5420701646804809,142350
3052,-6.221359670000001,50.0,17823.078930042684,223,24510,152600,681,0.001,0.006894220318645239,1.550122971534729,142550
3056,-6.231723439999999,50.0,17837.360793806612,223,24534,152800,682,0.001,0.00704248889349401,1.5035055494308471,142750
3060,-6.21328825,50.0,17846.18406945467,223,24550,153000,683,0.001,0.007745554866269231,1.5223527717590333,142950
3064,-6.224843200000001,50.0,17852.569629918784,223,24563,153200,684,0.001,0.007104758494533598,1.568509578704834,143150
3068,-6.20551457,50.0,17863.477572910488,223,24576,153400,685,0.001,0.00690095430240035,1.524579734802246,143350
3072,-6.2047523899999995,50.0,17876.540875315666,223,24594,153600,685,0.001,0.00861664695199579,1.5662742161750793,143550
3076,-6.116692319999999,50.0,17877.552995409817,224,24595,153800,686,0.001,0.00653249554336071,1.5419780755043029,143750
3080,-6.108440690000001,50.0,17902.200706340373,224,24619,154000,687,0.001,0.008144269562326372,1.5561330699920655,143950
3084,-6.076327550000001,50.0,17912.484835922718,224,24634,154200,688,0.001,0.006911220266483724,1.5605826449394227,144150
3088,-6.050003919999999,50.0,17926.406091950834,224,24658,154400,689,0.001,0.007098290133289993,1.609474310874939,144350
3092,-6.06570214,50.0,17929.4622275047,224,24663,154600,689,0.001,0.007579942084848881,1.5356474447250366,144550
3096,-6.0811779999999995,50.0,17937.809347320348,224,24678,154800,690,0.001,0.00845116565003991,1.518648681640625,144750
3100,-6.057474160000001,50.0,17948.308085538447,224,24694,155000,691,0.001,0.00659376232419163,1.5331819105148314,144950
3104,-6.1059524199999995,50.0,17959.587571009994,224,24715,155200,692,0.001,0.007064452455379069,1.5705252623558044,145150
3108,-6.04147215,50.0,17960.785228587687,224,24716,155400,693,0.001,0.007022000113502145,1.5379129457473755,145350
3112,-6.026058879999999,50.0,17970.395039018244,224,24726,155600,694,0.001,0.0066522772563621406,1.5562465047836305,145550
3116,-6.038889539999999,50.0,17979.66755285114,224,24735,155800,694,0.001,0.007648289138451218,1.5488331031799316,145750
3120,-5.98613449,50.0,17983.828349996358,224,24742,156000,695,0.001,0.00686187325976789,1.5334810185432435,145950
3124,-5.9814968099999986,50.0,17995.209877714515,224,24759,156200,696,0.001,0.005662661073729396,1.5566866564750672,146150
3128,-5.99406563,50.0,18014.604694209993,224,24784,156400,697,0.001,0.0058316071657463905,1.5740457940101624,146350
3132,-5.97832721,50.0,18029.063169959933,224,24806,156600,698,0.001,0.006154383649118245,1.5512371945381165,146550
3136,-5.93005009,50.0,18039.697832275182,224,24818,156800,699,0.001,0.006866182936355472,1.5530172753334046,146750
3140,-5.923610749999999,50.0,18051.597365118563,224,24833,157000,699,0.001,0.006825428679585457,1.5739445304870605,146950
3144,-5.920489009999999,50.0,18060.486958496273,224,24845,157200,700,0.001,0.008035622951574624,1.5213258790969848,147150
3148,-5.940549830000001,50.0,18075.806286349893,224,24861,157400,701,0.001,0.007277368535287678,1.5602234816551208,147350
3152,-5.927014349999999,50.0,18086.008709024638,224,24882,157600,702,0.001,0.007598040355369449,1.5420711278915404,147550
3156,-5.860729939999999,50.0,18098.97431909293,224,24896,157800,703,0.001,0.004846520512364805,1.5245796275138854,147750
3160,-5.814027620000001,50.0,18109.25374973938,224,24915,158000,703,0.001,0.007038554353639484,1.5270631551742553,147950
3164,-5.860657909999999,50.0,18126.631440863013,224,24936,158200,704,0.001,0.006777412435039878,1.5681689620018004,148150
3168,-5.785077409999999,50.0,18129.30172169581,224,24942,158400,705,0.001,0.008809999288059771,1.568182396888733,148350
3172,-5.73325493,50.0,18145.762722171843,224,24961,158600,706,0.001,0.006010718424804508,1.5416655921936036,148550
3176,-5.80087924,50.0,18151.159160185605,224,24972,158800,707,0.001,0.005889330529607832,1.5624269294738768,148750
3180,-5.73547384,50.0,18168.28361006826,224,24986,159000,708,0.001,0.005240274406969547,1.5493085265159607,148950
3184,-5.68245619,50.0,18177.905493296683,224,25010,159200,709,0.001,0.0056032775272615255,1.570299711227417,149150
3188,-5.63776599,50.0,18191.61696829647,224,25028,159400,710,0.001,0.005634983433410525,1.5807453298568725,149350
3192,-5.669848609999999,50.0,18210.058077573776,224,25052,159600,710,0.001,0.006735484497621656,1.5528686594963075,149550
3196,-5.6014453,50.0,18212.567749246955,224,25056,159800,711,0.001,0.00628145007416606,1.5610402464866637,149750
3200,-5.596351790000001,50.0,18227.441893316805,224,25075,160000,712,0.001,0.006270991447381675,1.6052092337608337,149950
3204,-5.511075270000001,50.0,18236.679777555168,224,25088,160200,713,0.001,0.005800017034634948,1.599355823993683,150150
3208,-5.498978440000001,50.0,18240.16888751462,224,25094,160400,714,0.001,0.005804944573901594,1.605580337047577,150350
3212,-5.466466509999999,50.0,18246.642449807376,224,25108,160600,715,0.001,0.006786833293735981,1.6156623911857606,150550
3216,-5.428174999999999,50.0,18259.89600230381,224,25127,160800,716,0.001,0.006030906592495739,1.6308444786071776,150750
3220,-5.4231897700000005,50.0,18270.0982333757,224,25143,161000,716,0.001,0.007296806280501187,1.6197409534454346,150950
3224,-5.447359919999999,50.0,18282.60251609236,224,25160,161200,717,0.001,0.0058072532154619695,1.6087129735946655,151150
3228,-5.40800744,50.0,18301.650874186307,224,25186,161400,718,0.001,0.005265028802677989,1.617930190563202,151350
3232,-5.41536204,50.0,18323.4319440946,224,25210,161600,719,0.001,0.007087792288511991,1.6356788754463196,151550
3236,-5.47559275,50.0,18340.473956342787,224,25233,161800,720,0.001,0.005109158689156175,1.625953447818756,151750
3240,-5.483232400000002,50.0,18358.352352891117,224,25251,162000,721,0.001,0.00503376164007932,1.6162433075904845,151950
3244,-5.499280980000001,50.0,18371.287603650242,224,25270,162200,722,0.001,0.005180858140811324,1.6732165455818175,152150
3248,-5.452301639999999,50.0,18381.85072078556,224,25285,162400,723,0.001,0.007313552666455507,1.6223927307128907,152350
3252,-5.438190140000001,50.0,18394.30400775373,224,25302,162600,724,0.001,0.005154713355004788,1.638546152114868,152550
3256,-5.456798509999999,50.0,18410.202300585806,224,25321,162800,724,0.001,0.004871929483488202,1.6760433173179627,152750
3260,-5.44966432,50.0,18422.521891709417,224,25338,163000,725,0.001,0.005597488139756024,1.6916149616241456,152950
3264,-5.42362436,50.0,18449.77042942494,224,25367,163200,726,0.001,0.0058238619426265355,1.6915090012550353,153150
3268,-5.50269766,50.0,18471.331848986447,224,25388,163400,727,0.001,0.005980475246906281,1.6713310861587525,153350
3272,-5.46087554,50.0,18481.073743972927,224,25403,163600,728,0.001,0.004277137857861817,1.6364116716384887,153550
3276,-5.436834479999999,50.0,18497.528730984777,224,25423,163800,729,0.001,0.006136422827839851,1.6770335125923157,153750
3280,-5.419318010000001,50.0,18506.09566431865,224,25437,164000,730,0.001,0.00628247435670346,1.6593595361709594,153950
3284,-5.368164040000002,50.0,18521.03449389711,224,25455,164200,731,0.001,0.004688121960498393,1.6604606819152832,154150
3288,-5.35705032,50.0,18535.97670374438,224,25472,164400,731,0.001,0.0065632864832878115,1.6797220373153687,154350
3292,-5.289678780000002,50.0,18544.754163194448,224,25485,164600,732,0.001,0.005534978089854121,1.6770746755599975,154550
3296,-5.347110680000001,50.0,18566.952882945538,224,25510,164800,733,0.001,0.005169157073833048,1.6732142972946167,154750
3300,-5.3226520100000005,50.0,18577.871277064085,224,25529,165000,734,0.001,0.004891296981368214,1.6869383454322815,154950
3304,-5.285694009999999,50.0,18594.12027566135,224,25545,165200,735,0.001,0.005312031228095293,1.6692564582824707,155150
3308,-5.314654109999999,50.0,18602.552624028176,224,25557,165400,736,0.001,0.005490407254546881,1.691494288444519,155350
3312,-5.31414784,50.0,18614.57240429148,224,25576,165600,737,0.001,0.004787680087611079,1.6905293083190918,155550
3316,-5.352677239999999,50.0,18633.4190437831,224,25600,165800,738,0.001,0.004488263796083629,1.6918699550628662,155750
3320,-5.365032789999999,50.0,18648.208791270852,224,25625,166000,739,0.001,0.006679226364940405,1.6532151556015016,155950
3324,-5.319973040000001,50.0,18660.6732044667,224,25644,166200,740,0.001,0.0053223231201991435,1.694903872013092,156150
3328,-5.316473050000001,50.0,18682.69741598144,224,25666,166400,740,0.001,0.0064171412913128735,1.681327362060547,156350
3332,-5.27726173,50.0,18695.798810664564,224,25680,166600,741,0.001,0.0059090245561674234,1.6979737281799316,156550
3336,-5.23503268,50.0,18709.137838236988,224,25699,166800,742,0.001,0.005094492048956453,1.7049378609657289,156750
3340,-5.20131667,50.0,18720.56665954739,224,25713,167000,743,0.001,0.005667055645026267,1.689629545211792,156950
3344,-5.2024732700000005,50.0,18737.663776554167,224,25735,167200,744,0.001,0.006464249389246106,1.729146363735199,157150
3348,-5.191527360000001,50.0,18747.45300559327,224,25748,167400,745,0.001,0.004481335915625095,1.6821571803092956,157350
3352,-5.2032649200000005,50.0,18771.148620005697,224,25773,167600,746,0.001,0.004163677259348333,1.717287437915802,157550
3356,-5.16373171,50.0,18786.26508158073,224,25797,167800,747,0.001,0.004768654876388609,1.7323532366752625,157750
3360,-5.16473488,50.0,18802.82348030433,224,25817,168000,748,0.001,0.004706020860467106,1.690476598739624,157950
3364,-5.1548321999999995,50.0,18822.363995235413,224,25841,168200,749,0.001,0.00533432378899306,1.7176031684875488,158150
3368,-5.10960786,50.0,18836.019521106035,224,25858,168400,749,0.001,0.004975086064077914,1.7004502773284913,158350
3372,-5.128153719999999,50.0,18848.36824402213,224,25870,168600,751,0.001,0.00489887832198292,1.7061478686332703,158550
3376,-5.09674844,50.0,18857.479963105172,224,25882,168800,752,0.001,0.004940655902028084,1.722182183265686,158750
3380,-5.10988681,50.0,18867.4303814359,224,25898,169000,753,0.001,0.005326085868291557,1.7306378626823424,158950
3384,-5.15197271,50.0,18880.29029757902,224,25919,169200,754,0.001,0.004676654150243848,1.723827579021454,159150
3388,-5.176090439999999,50.0,18896.0786161907,224,25940,169400,755,0.001,0.00481251856079325,1.728947832584381,159350
3392,-5.22312969,50.0,18908.42169868201,224,25962,169600,756,0.001,0.006074284543283284,1.7368491697311401,159550
3396,-5.212720099999999,50.0,18923.03436839953,224,25979,169800,757,0.001,0.0064389179879799485,1.689483516216278,159750
3400,-5.17121556,50.0,18932.664284389466,224,25995,170000,757,0.001,0.004785419332329184,1.7088847708702088,159950
3404,-5.170715550000001,50.0,18937.59823281318,224,26007,170200,758,0.001,0.003967368174344301,1.7348148441314697,160150
3408,-5.23548305,50.0,18949.877080280334,224,26028,170400,759,0.001,0.005113924816250801,1.7220368933677674,160350
3412,-5.2543705,50.0,18962.70198256895,224,26046,170600,760,0.001,0.004825944132171571,1.7329810953140259,160550
3416,-5.276202400000001,50.0,18978.844918094575,224,26072,170800,761,0.001,0.005510906875133515,1.724315686225891,160750
3420,-5.31075763,50.0,18997.259704288095,224,26095,171000,762,0.001,0.005246302175801247,1.702184908390045,160950
3424,-5.36451863,50.0,19014.191242281348,224,26115,171200,763,0.001,0.005124389792326838,1.6915233111381531,161150
3428,-5.386388449999999,50.0,19037.429902918637,224,26141,171400,765,0.001,0.004205411160364747,1.7117615914344788,161350
3432,-5.35912984,50.0,19045.298375859857,224,26154,171600,766,0.001,0.004207482007332146,1.752987027168274,161550
3436,-5.33140019,50.0,19051.92784542963,224,26169,171800,766,0.001,0.005177655420266092,1.730123019218445,161750
3440,-5.374161710000001,50.0,19062.78313074261,224,26186,172000,767,0.001,0.004902807711623609,1.7248824644088745,161950
3444,-5.32276475,50.0,19069.68047565967,224,26199,172200,768,0.001,0.0049127935199067,1.752457537651062,162150
3448,-5.397224589999999,50.0,19085.87270495668,224,26223,172400,769,0.001,0.00477270629722625,1.731347975730896,162350
3452,-5.428062349999999,50.0,19098.181911475956,224,26243,172600,770,0.001,0.004653387097641825,1.7650782322883607,162550
3456,-5.48441071,50.0,19121.495081797242,223,26263,172800,771,0.001,0.0045801346050575375,1.7136888003349304,162750
3460,-5.476777779999999,50.0,19130.56432655081,223,26278,173000,772,0.001,0.005094396499916911,1.7587214183807374,162950
3464,-5.4266520200000015,50.0,19138.99866783619,223,26292,173200,773,0.001,0.005017579393461346,1.7349014449119569,163150
3468,-5.46644156,50.0,19160.01788121462,223,26315,173400,774,0.001,0.0044414871372282505,1.7508117294311523,163350
3472,-5.47303452,50.0,19169.99396836385,223,26328,173600,775,0.001,0.004830654617398978,1.7626282596588134,163550
3476,-5.467285249999999,50.0,19174.371377959847,223,26335,173800,776,0.001,0.004542232169769705,1.7597215390205383,163750
3480,-5.51574597,50.0,19192.104731369764,223,26360,174000,777,0.001,0.0038714281236752867,1.705592441558838,163950
3484,-5.5006487,50.0,19204.00970930606,223,26374,174200,778,0.001,0.00461933254962787,1.7514570760726929,164150
3488,-5.490431729999999,50.0,19215.097347676754,223,26392,174400,779,0.001,0.004371676652226597,1.7465784215927125,164350
3492,-5.471041640000001,50.0,19225.2983543016,223,26412,174600,780,0.001,0.004170602741651237,1.747020902633667,164550
3496,-5.435387029999999,50.0,19234.752107180655,223,26423,174800,780,0.001,0.005725606884807348,1.7559139776229857,164750
3500,-5.43097571,50.0,19240.682821620256,223,26435,175000,781,0.001,0.005517330467700959,1.7194159126281738,164950
3504,-5.5712527099999996,50.0,19268.68658463657,223,26466,175200,782,0.001,0.005287612562533468,1.7617331886291503,165150
3508,-5.53987816,50.0,19278.965109769255,223,26483,175400,783,0.001,0.005237622123677284,1.7346987056732177,165350
3512,-5.541663949999999,50.0,19286.68307106197,223,26499,175600,784,0.001,0.005108640156686306,1.711192319393158,165550
3516,-5.441642410000001,50.0,19290.650055006146,223,26509,175800,785,0.001,0.0045632959925569596,1.7165764355659485,165750
3520,-5.402997059999999,50.0,19301.091088205576,223,26526,176000,786,0.001,0.005626813797280192,1.751979377269745,165950
3524,-5.337294830000001,50.0,19306.49130127579,223,26535,176200,786,0.001,0.004337861856911331,1.7350035834312438,166150
3528,-5.282082070000001,50.0,19320.28181368485,223,26553,176400,787,0.001,0.004752046409994364,1.7165718293190002,166350
3532,-5.32330799,50.0,19331.152496721596,223,26569,176600,788,0.001,0.005115653476677835,1.730937945842743,166550
3536,-5.37879108,50.0,19348.013258259743,223,26590,176800,789,0.001,0.005872847670689225,1.7416602301597595,166750
3540,-5.36870962,50.0,19359.010191679,223,26600,177000,790,0.001,0.006141193420626223,1.7372078013420105,166950
3544,-5.416333599999999,50.0,19370.901833325624,223,26619,177200,791,0.001,0.005058485670015216,1.727522075176239,167150
3548,-5.34065509,50.0,19381.106010831892,223,26635,177400,792,0.001,0.0055287579307332635,1.734562406539917,167350
3552,-5.31140545,50.0,19400.864148195833,223,26661,177600,792,0.001,0.004921078658662736,1.6706635308265687,167550
3556,-5.26973077,50.0,19416.356643315405,223,26679,177800,793,0.001,0.004902067931834608,1.6847144722938538,167750
3560,-5.2450755,50.0,19427.875114753842,223,26694,178000,794,0.001,0.004914338851813227,1.7400016760826111,167950
3564,-5.27590332,50.0,19439.329513724893,224,26711,178200,795,0.001,0.004604988913051784,1.7191895532608032,168150
3568,-5.35520034,50.0,19473.69854380563,224,26747,178400,796,0.001,0.004729848536662758,1.7037218356132506,168350
3572,-5.366974740000001,50.0,19492.926412101835,224,26771,178600,797,0.001,0.004904480960685759,1.7200583553314208,168550
3576,-5.424184959999999,50.0,19511.769951350987,224,26789,178800,797,0.001,0.006823445786722004,1.6893692922592163,168750
3580,-5.3844173,50.0,19530.06402289495,224,26810,179000,798,0.001,0.006396410311572254,1.71238933801651,168950
3584,-5.37852484,50.0,19542.0364982225,224,26825,179200,799,0.001,0.004123090778011829,1.744738552570343,169150
3588,-5.39285528,50.0,19556.57614190504,224,26839,179400,800,0.001,0.00473354450892657,1.702700743675232,169350
3592,-5.42717578,50.0,19574.529600657523,224,26859,179600,801,0.001,0.004762935608159751,1.7210997319221497,169550
3596,-5.439530709999999,50.0,19587.552590426058,224,26874,179800,802,0.001,0.006165581499226391,1.7435910034179687,169750
3600,-5.499138790000001,50.0,19606.029713954777,224,26900,180000,802,0.001,0.004609485629480332,1.687981595993042,169950
3604,-5.440514939999999,50.0,19626.169053103775,224,26926,180200,803,0.001,0.004723804802633822,1.740300076007843,170150
3608,-5.42757894,50.0,19635.9667025432,224,26937,180400,804,0.001,0.006650145850144327,1.721887900829315,170350
3612,-5.410142720000001,50.0,19644.869487039745,224,26955,180600,805,0.001,0.004495745056774467,1.7727997756004334,170550
3616,-5.439912780000001,50.0,19658.830951247364,224,26974,180800,806,0.001,0.004842746492940932,1.7521058249473571,170750
3620,-5.386769879999999,50.0,19664.512737572193,224,26985,181000,807,0.001,0.005426364638842642,1.7523502612113953,170950
3624,-5.461027369999999,50.0,19681.12732971832,224,27004,181200,808,0.001,0.0057972148433327675,1.7402002787590027,171150
3628,-5.4400654699999995,50.0,19685.235534854233,224,27013,181400,809,0.001,0.00388352079782635,1.7210412073135375,171350
3632,-5.4722456,50.0,19707.656592145562,224,27039,181600,810,0.001,0.008663486479781568,1.7375134015083313,171550
3636,-5.434596439999999,50.0,19720.72831008956,223,27059,181800,811,0.001,0.004859487593639642,1.7978550338745116,171750
3640,-5.489046820000001,50.0,19735.54338997975,224,27080,182000,812,0.001,0.005038095074705779,1.734824767112732,171950
3644,-5.42345742,50.0,19744.61181272939,223,27091,182200,813,0.001,0.004920440101996064,1.7286141562461852,172150
3648,-5.40776784,50.0,19754.74897010997,223,27103,182400,814,0.001,0.004753587231971323,1.729195625782013,172350
3652,-5.362107580000001,50.0,19758.66838793829,223,27115,182600,815,0.001,0.004454163005575538,1.7485892486572265,172550
3656,-5.380961420000001,50.0,19770.088912095875,223,27132,182800,816,0.001,0.004774580700322986,1.7682012486457825,172750
3660,-5.412394580000001,50.0,19783.60728173703,223,27152,183000,817,0.001,0.004136623130179941,1.7254338312149047,172950
3664,-5.43420266,50.0,19800.51585656777,223,27180,183200,818,0.001,0.005264562510419637,1.7358192467689515,173150
3668,-5.361434910000001,50.0,19824.65888372436,223,27203,183400,819,0.001,0.006443220227956772,1.7672240829467774,173350
3672,-5.334172470000001,50.0,19833.750974826515,223,27221,183600,820,0.001,0.0051431814301759,1.745431089401245,173550
3676,-5.336797439999999,50.0,19852.776355303824,223,27239,183800,821,0.001,0.004745440722908825,1.7592942523956299,173750
3680,-5.37229022,50.0,19869.761175453663,223,27262,184000,822,0.001,0.0040415981481783094,1.7366291999816894,173950
3684,-5.36103908,50.0,19879.513167731464,223,27275,184200,823,0.001,0.005502573654521257,1.7706442880630493,174150
3688,-5.39621473,50.0,19896.961757387966,223,27300,184400,824,0.001,0.004742829846218228,1.7356162190437316,174350
3692,-5.368057399999999,50.0,19907.779882278293,223,27319,184600,825,0.001,0.004715239352080971,1.750549509525299,174550
3696,-5.320773929999999,50.0,19912.483809918165,223,27327,184800,826,0.001,0.006663952893577516,1.7348751330375671,174750
3700,-5.28317332,50.0,19921.444320954382,223,27339,185000,827,0.001,0.004665916457306594,1.764484612941742,174950
3704,-5.20587244,50.0,19930.18113392219,223,27354,185200,828,0.001,0.004394523515366018,1.7484518051147462,175150
3708,-5.265437510000002,50.0,19952.667158406228,223,27377,185400,829,0.001,0.004765647915191949,1.769884192943573,175350
3712,-5.265766580000001,50.0,19964.49338518083,223,27398,185600,830,0.001,0.008370578507892787,1.7748079872131348,175550
3716,-5.233491019999999,50.0,19968.646727684885,223,27406,185800,831,0.001,0.005344120906665921,1.7827407622337341,175750
3720,-5.338791619999999,50.0,19992.286873135716,223,27432,186000,832,0.001,0.0054644271498546,1.7844395399093629,175950
3724,-5.283098590000001,50.0,20001.41269266233,223,27446,186200,833,0.001,0.005932688564062118,1.7736076021194458,176150
3728,-5.36354854,50.0,20018.724827311933,223,27471,186400,835,0.001,0.00415048066759482,1.766021590232849,176350
3732,-5.3577239400000005,50.0,20029.81043409556,223,27490,186600,835,0.001,0.0059587693540379405,1.8004619669914246,176550
3736,-5.37349804,50.0,20046.067061126232,223,27511,186800,837,0.001,0.003546139867976308,1.740076358318329,176750
3740,-5.332152249999999,50.0,20060.49110462889,223,27523,187000,838,0.001,0.003841227125376463,1.775324146747589,176950
3744,-5.370915829999999,50.0,20078.72215044871,223,27540,187200,839,0.001,0.004001160557381808,1.798301293849945,177150
3748,-5.4300447,50.0,20099.040317632258,223,27566,187400,839,0.001,0.004834492281079292,1.7957599449157715,177350
3752,-5.462443029999998,50.0,20106.30857064575,223,27580,187600,840,0.001,0.005572570110671222,1.78040753364563,177550
3756,-5.48093699,50.0,20122.673893798143,223,27601,187800,841,0.001,0.0064468825166113675,1.7861987137794495,177750
3760,-5.438787270000001,50.0,20126.15498026088,223,27611,188000,842,0.001,0.005996998623013497,1.7649167418479919,177950
3764,-5.425670690000001,50.0,20142.712728984654,223,27628,188200,843,0.001,0.00565875225700438,1.7992758393287658,178150
3768,-5.463878689999999,50.0,20169.188080575317,223,27657,188400,844,0.001,0.004683342035859823,1.7589846181869506,178350
3772,-5.452982969999999,50.0,20179.598995916545,223,27670,188600,844,0.001,0.004768420080654323,1.7824268889427186,178550
3776,-5.44618143,50.0,20189.300303082913,223,27689,188800,845,0.001,0.004935428109019995,1.8250420093536377,178750
3780,-5.402690269999999,50.0,20209.441445991397,223,27714,189000,846,0.001,0.004314895807765424,1.8186728167533874,178950
3784,-5.46007793,50.0,20236.701165691018,223,27739,189200,847,0.001,0.004303379675839096,1.7914640402793884,179150
3788,-5.439805959999998,50.0,20253.60278036818,223,27763,189400,848,0.001,0.005860296338796616,1.8139853739738465,179350
3792,-5.4704074,50.0,20277.155637823045,223,27786,189600,849,0.001,0.006228315508924425,1.8166329598426818,179550
3796,-5.5425445,50.0,20292.056387167424,223,27812,189800,850,0.001,0.004797102834563702,1.7941087245941163,179750
3800,-5.486174960000002,50.0,20297.00489268452,223,27825,190000,851,0.001,0.0044876128225587305,1.7698562860488891,179950
3804,-5.573122100000001,50.0,20319.624576829374,223,27845,190200,851,0.001,0.004833783251233399,1.7862966823577882,180150
3808,-5.565233319999999,50.0,20337.677884783596,223,27869,190400,852,0.001,0.004868080071173608,1.8086682534217835,180350
3812,-5.511232639999999,50.0,20339.376478541642,223,27872,190600,853,0.001,0.005977303353138268,1.8268720936775207,180550
3816,-5.56559858,50.0,20348.50872151181,223,27889,190800,854,0.001,0.0044565026881173255,1.8158971500396728,180750
3820,-5.555127299999999,50.0,20374.443272221833,223,27919,191000,855,0.001,0.004923568270169198,1.7964850068092346,180950
3824,-5.62707814,50.0,20396.4278992787,223,27941,191200,856,0.001,0.003798137365374714,1.7794984889030456,181150
3828,-5.585280699999999,50.0,20403.072024963796,223,27951,191400,857,0.001,0.004371766231488436,1.7712605333328246,181350
3832,-5.630795020000001,50.0,20411.73082335666,223,27969,191600,858,0.001,0.004555508850608021,1.8076260447502137,181550
3836,-5.67300912,50.0,20435.214581202716,223,27993,191800,859,0.001,0.006659111166372895,1.7838380694389344,181750
3840,-5.690897300000001,50.0,20446.867723528296,223,28009,192000,860,0.001,0.00539996282896027,1.79375422000885,181950
3844,-5.735107460000002,50.0,20458.363442819566,223,28030,192200,861,0.001,0.005113148987293243,1.8073928761482239,182150
3848,-5.7215075,50.0,20466.94917852804,223,28046,192400,862,0.001,0.004074436859227717,1.7853384613990784,182350
3852,-5.68654345,50.0,20470.88403661549,223,28056,192600,863,0.001,0.003834431432187557,1.819650022983551,182550
3856,-5.67207398,50.0,20483.650805722922,223,28072,192800,864,0.001,0.005868600374087691,1.8460288000106813,182750
3860,-5.681429670000001,50.0,20488.564987119287,223,28084,193000,864,0.001,0.0042557930434122685,1.801905951499939,182950
3864,-5.6470637,50.0,20502.30648476258,223,28100,193200,865,0.001,0.005049057803116739,1.8318281197547912,183150
3868,-5.598032369999999,50.0,20515.935376390815,223,28115,193400,866,0.001,0.0047411979804746806,1.7951311373710632,183350
3872,-5.5900418,50.0,20520.51020216942,223,28125,193600,867,0.001,0.003792839148081839,1.8059804010391236,183550
3876,-5.641708449999999,50.0,20540.72887969762,223,28157,193800,868,0.001,0.00438506864476949,1.8146475291252135,183750
3880,-5.634114209999999,50.0,20549.96426277235,223,28170,194000,869,0.001,0.004429013673216104,1.7982917499542237,183950
