time/time_elapsed,time/episodes,rollout/ep_len_mean,time/fps,cv/rollout_cv_value,time/total_timesteps,cv/rollout_cv_count,rollout/ep_rew_mean,train/n_updates,train/actor_loss,train/learning_rate,train/critic_loss
496,2252,50.0,226,14460.809017110616,112600,20226,-5.401436589999999,102550,2.005428593158722,0.001,0.0033615937491413206
497,2256,50.0,226,14481.031780906022,112800,20254,-5.529775530000002,102750,2.011636130809784,0.001,0.004306452642194927
498,2260,50.0,226,14488.305637490004,113000,20272,-5.562458990000001,102950,2.022764675617218,0.001,0.005028193863108754
499,2264,50.0,226,14495.905396398157,113200,20285,-5.54785768,103150,2.0054333305358885,0.001,0.003542627543210983
500,2268,50.0,226,14507.279531762004,113400,20303,-5.576421690000001,103350,2.048908545970917,0.001,0.004578284071758389
501,2272,50.0,226,14521.268620878458,113600,20324,-5.648603650000001,103550,1.9900912475585937,0.001,0.0041251362068578604
502,2276,50.0,226,14527.18295238167,113800,20335,-5.606157249999998,103750,1.999998710155487,0.001,0.004301179500762373
503,2280,50.0,226,14545.969153471291,114000,20364,-5.69154555,103950,1.9835438179969787,0.001,0.003467055216897279
504,2284,50.0,226,14555.557409305125,114200,20379,-5.638741169999999,104150,1.9901147150993348,0.001,0.0036616542004048822
505,2288,50.0,226,14569.393636438996,114400,20399,-5.645302049999999,104350,2.017750859260559,0.001,0.005632939543575049
506,2292,50.0,226,14577.062664218247,114600,20412,-5.667106620000001,104550,2.005999493598938,0.001,0.0035038877837359904
507,2296,50.0,226,14583.090886346996,114800,20420,-5.612212479999999,104750,2.0179581594467164,0.001,0.0032842282485216856
508,2300,50.0,226,14600.101869840175,115000,20448,-5.694006300000001,104950,2.029540274143219,0.001,0.004514713450334966
509,2304,50.0,226,14613.77817182988,115200,20469,-5.6947477300000005,105150,1.9966265368461609,0.001,0.004010540782473981
510,2308,50.0,225,14625.264761459082,115400,20484,-5.67482488,105350,2.0291358470916747,0.001,0.004197833749931306
511,2312,50.0,225,14636.284387178719,115600,20500,-5.742488509999999,105550,2.008817172050476,0.001,0.00353233732515946
513,2316,50.0,225,14641.808165010065,115800,20506,-5.640370150000001,105750,1.9694904255867005,0.001,0.00559579144231975
514,2320,50.0,225,14650.52316364646,116000,20521,-5.69411255,105950,2.0494816851615907,0.001,0.004400548869743943
515,2324,50.0,225,14663.805695164949,116200,20541,-5.780838190000001,106150,2.0145229291915894,0.001,0.003440398017410189
516,2328,50.0,225,14669.591313894838,116400,20553,-5.761132050000001,106350,2.0273837542533872,0.001,0.003693159583490342
517,2332,50.0,225,14672.829297978431,116600,20560,-5.766244820000001,106550,1.988328857421875,0.001,0.003509399073664099
518,2336,50.0,225,14681.128557905555,116800,20572,-5.653161829999999,106750,2.035115475654602,0.001,0.004115762328729034
519,2340,50.0,225,14698.902211960405,117000,20599,-5.6744236200000016,106950,2.0122722792625427,0.001,0.004246651199646294
520,2344,50.0,225,14713.787715699524,117200,20620,-5.7880756600000005,107150,2.026658866405487,0.001,0.004741684133186937
521,2348,50.0,225,14720.141426179558,117400,20636,-5.88223314,107350,2.005230622291565,0.001,0.0041912610130384565
522,2352,50.0,225,14729.57685431838,117600,20652,-5.87504614,107550,2.010443677902222,0.001,0.0036958494945429268
523,2356,50.0,225,14734.252157971263,117800,20661,-5.765908690000001,107750,2.0117678833007813,0.001,0.003333174849394709
524,2360,50.0,224,14738.527562160045,118000,20667,-5.716024549999999,107950,2.0072632670402526,0.001,0.0033149181539192797
525,2364,50.0,225,14745.019327051938,118200,20677,-5.7109933999999996,108150,2.031223120689392,0.001,0.0034784715715795757
526,2368,50.0,225,14754.180717632174,118400,20692,-5.730862750000001,108350,1.9996983551979064,0.001,0.0037661688588559628
526,2372,50.0,225,14770.659664127976,118600,20718,-5.754725939999999,108550,1.986711962223053,0.001,0.004535123459063471
527,2376,50.0,225,14778.969475343823,118800,20734,-5.7706542600000015,108750,1.9941137504577637,0.001,0.0036936487257480622
528,2380,50.0,225,14788.030697207898,119000,20751,-5.654705500000001,108950,2.005904052257538,0.001,0.0037253328366205095
529,2384,50.0,225,14798.99481812492,119200,20766,-5.6753852799999995,109150,2.0302651929855347,0.001,0.004034406046848744
530,2388,50.0,224,14810.473434161395,119400,20783,-5.699437779999999,109350,2.004838438034058,0.001,0.0040092431590892375
531,2392,50.0,224,14819.116815742105,119600,20796,-5.6786049,109550,2.0401552867889405,0.001,0.00378853959729895
532,2396,50.0,224,14822.837926249951,119800,20802,-5.680730480000002,109750,2.0320682954788207,0.001,0.0037140451511368158
533,2400,50.0,224,14831.450784482062,120000,20815,-5.5820564300000015,109950,1.9756978845596314,0.001,0.004710687859915197
534,2404,50.0,224,14839.875825464725,120200,20827,-5.565976610000002,110150,2.0180508136749267,0.001,0.005451904854271561
535,2408,50.0,224,14842.853120457381,120400,20834,-5.501215290000001,110350,2.017567527294159,0.001,0.003783903031144291
536,2412,50.0,224,14851.517853122205,120600,20848,-5.48449678,110550,2.01458909034729,0.001,0.003648155110422522
538,2416,50.0,224,14860.293274667114,120800,20862,-5.4974209499999995,110750,2.0220235657691954,0.001,0.005264046057127416
539,2420,50.0,224,14865.460704315454,121000,20872,-5.45085386,110950,2.0309190726280213,0.001,0.004434925292152911
540,2424,50.0,224,14873.777085900307,121200,20885,-5.371717680000001,111150,2.058946878910065,0.001,0.003289113426581025
541,2428,50.0,224,14883.113262563944,121400,20899,-5.392983959999999,111350,1.9735354924201964,0.001,0.004360168897546828
542,2432,50.0,224,14885.931594595313,121600,20906,-5.34110108,111550,2.009369258880615,0.001,0.00447182355215773
543,2436,50.0,224,14898.353783167899,121800,20925,-5.37474476,111750,1.9849837923049927,0.001,0.0032835657568648455
544,2440,50.0,224,14911.15973611176,122000,20948,-5.33236904,111950,2.029045596122742,0.001,0.004937751123216003
544,2444,50.0,224,14915.193524226546,122200,20958,-5.246625059999999,112150,2.0020856428146363,0.001,0.003874593544751406
545,2448,50.0,224,14922.690492983907,122400,20973,-5.1716298599999995,112350,2.014550926685333,0.001,0.005391189754009247
546,2452,50.0,224,14930.931910660118,122600,20990,-5.177178199999999,112550,1.992394256591797,0.001,0.004271290441974998
548,2456,50.0,224,14939.057869888842,122800,21000,-5.204765940000001,112750,1.999667010307312,0.001,0.003662095284089446
549,2460,50.0,223,14944.435172572732,123000,21012,-5.2134423000000005,112950,1.9584437108039856,0.001,0.004301581755280495
550,2464,50.0,223,14959.370665702969,123200,21040,-5.276573469999999,113150,2.0127009844779966,0.001,0.005264966348186136
551,2468,50.0,223,14969.754955481738,123400,21056,-5.260313980000001,113350,1.999145781993866,0.001,0.005319804712198675
551,2472,50.0,223,14978.408261846751,123600,21070,-5.219706510000001,113550,1.9707321190834046,0.001,0.004166330166626721
552,2476,50.0,224,14989.44952153042,123800,21083,-5.20232861,113750,2.014017062187195,0.001,0.004700666614808142
553,2480,50.0,223,14999.293295372277,124000,21098,-5.2028757699999995,113950,2.0041436839103697,0.001,0.004207056905142963
554,2484,50.0,224,15003.270569823682,124200,21107,-5.15430774,114150,1.9988703656196594,0.001,0.004005268274340779
555,2488,50.0,224,15013.049241948873,124400,21119,-5.061299760000001,114350,1.9825626707077026,0.001,0.004893289734609425
556,2492,50.0,223,15024.356744829565,124600,21137,-5.10061478,114550,2.0100745153427124,0.001,0.004783532407600433
557,2496,50.0,223,15032.695713233203,124800,21152,-5.123796049999999,114750,2.025030674934387,0.001,0.004654241055250168
558,2500,50.0,223,15041.640636149794,125000,21172,-5.160601699999998,114950,1.976368317604065,0.001,0.0038532324391417207
559,2504,50.0,223,15054.99500617385,125200,21193,-5.155755260000001,115150,1.9916105127334596,0.001,0.0036293936823494732
560,2508,50.0,223,15066.985077060759,125400,21208,-5.17454456,115350,2.01189950466156,0.001,0.003909848220646381
562,2512,50.0,223,15075.697333462536,125600,21220,-5.15597507,115550,1.9723990917205811,0.001,0.005256260335445404
563,2516,50.0,223,15093.229653794318,125800,21244,-5.210746949999999,115750,2.01372718334198,0.001,0.004322039776016026
564,2520,50.0,223,15107.58561443165,126000,21267,-5.265294330000001,115950,1.9747976756095886,0.001,0.0035093858442269265
565,2524,50.0,223,15122.787007268518,126200,21289,-5.3147481800000005,116150,2.013482518196106,0.001,0.005309059510473162
566,2528,50.0,223,15124.542057748884,126400,21292,-5.2347703999999995,116350,1.9857909655570984,0.001,0.005619781780987978
567,2532,50.0,223,15127.175771277398,126600,21299,-5.24867913,116550,1.9805504131317138,0.001,0.0035381970927119257
568,2536,50.0,223,15139.298493146896,126800,21318,-5.251465750000001,116750,1.98720703125,0.001,0.0035910219722427427
569,2540,50.0,222,15150.048564612865,127000,21335,-5.222388489999999,116950,2.0367673301696776,0.001,0.004859512362163514
570,2544,50.0,222,15159.318213161081,127200,21352,-5.26063281,117150,1.993638150691986,0.001,0.006506761941127479
571,2548,50.0,222,15167.81154037267,127400,21367,-5.27482636,117350,1.9951911354064942,0.001,0.004866280616261065
572,2552,50.0,222,15179.902147192508,127600,21385,-5.27008388,117550,1.9475685143470765,0.001,0.003085184791125357
573,2556,50.0,222,15187.175334189087,127800,21401,-5.2614250700000005,117750,2.0043448305130003,0.001,0.0042454924061894415
574,2560,50.0,222,15202.434989791363,128000,21427,-5.357213859999999,117950,1.9817485976219178,0.001,0.004702834337949753
575,2564,50.0,222,15209.218071591109,128200,21438,-5.274999019999999,118150,1.9956008172035218,0.001,0.0033700266666710377
576,2568,50.0,222,15220.659153010696,128400,21459,-5.2599729,118350,1.968813316822052,0.001,0.0046474459953606126
577,2572,50.0,222,15224.824431244284,128600,21469,-5.207569880000001,118550,1.989538416862488,0.001,0.005722426883876324
578,2576,50.0,222,15228.22000040859,128800,21478,-5.175736360000001,118750,1.9832503843307494,0.001,0.004097177712246776
579,2580,50.0,222,15235.771404251456,129000,21493,-5.171930870000001,118950,2.0054930782318117,0.001,0.005472331414930523
580,2584,50.0,222,15250.986735258251,129200,21515,-5.2529449999999995,119150,1.9953831219673157,0.001,0.004427162534557283
581,2588,50.0,222,15258.140247981995,129400,21531,-5.268731899999999,119350,2.0283075523376466,0.001,0.004864238896407187
582,2592,50.0,222,15262.306968141347,129600,21542,-5.24201519,119550,1.9971317052841187,0.001,0.0031952787633053956
583,2596,50.0,222,15279.49893283099,129800,21565,-5.29018998,119750,1.9847653436660766,0.001,0.004139845527242869
584,2600,50.0,222,15284.97426656261,130000,21572,-5.23060887,119950,2.012070276737213,0.001,0.004430897424463183
585,2604,50.0,222,15292.728592656553,130200,21584,-5.19863895,120150,2.006197018623352,0.001,0.0038498199754394592
586,2608,50.0,222,15302.364460993558,130400,21597,-5.195588280000001,120350,2.0128014636039735,0.001,0.004556883794721216
587,2612,50.0,222,15317.740591309965,130600,21618,-5.2328201000000005,120550,2.008815689086914,0.001,0.004641373809427023
588,2616,50.0,222,15327.135091215372,130800,21631,-5.2222693300000005,120750,1.9803974390029908,0.001,0.004416042272932828
588,2620,50.0,222,15338.515878338367,131000,21651,-5.215806130000001,120950,1.9854358506202698,0.001,0.004505279923323542
589,2624,50.0,222,15345.483810152858,131200,21659,-5.139266119999999,121150,1.970743715763092,0.001,0.004505926640704274
590,2628,50.0,222,15352.25438446179,131400,21677,-5.19616974,121350,1.993717086315155,0.001,0.00395885250531137
591,2632,50.0,222,15357.85208870098,131600,21690,-5.22127914,121550,2.00060124874115,0.001,0.004246025057509542
592,2636,50.0,222,15368.296774111688,131800,21705,-5.185717,121750,1.9379427790641786,0.001,0.0036259084148332478
593,2640,50.0,222,15384.664638828486,132000,21736,-5.27187864,121950,1.9789713168144225,0.001,0.0047935541858896615
594,2644,50.0,222,15394.144960854203,132200,21754,-5.308972499999999,122150,1.9993691420555115,0.001,0.004593266679439694
595,2648,50.0,222,15400.956841971725,132400,21769,-5.28457642,122350,2.010841495990753,0.001,0.004225262338295579
596,2652,50.0,222,15409.323192354292,132600,21783,-5.2470196499999995,122550,1.9936313462257385,0.001,0.004825110589154065
596,2656,50.0,222,15417.011803176254,132800,21800,-5.282808779999999,122750,1.955521409511566,0.001,0.004233488738536835
597,2660,50.0,222,15426.395840149373,133000,21817,-5.226927819999999,122950,1.969973602294922,0.001,0.00366481052711606
598,2664,50.0,222,15437.712374284863,133200,21836,-5.2510068799999985,123150,2.0148444533348084,0.001,0.004350146511569619
599,2668,50.0,222,15445.824940335006,133400,21854,-5.24031102,123350,1.9979104900360107,0.001,0.004149785672780126
600,2672,50.0,222,15454.109920449555,133600,21866,-5.252831259999999,123550,1.9664482522010802,0.001,0.0041080338391475376
601,2676,50.0,222,15463.098219443113,133800,21881,-5.2690847000000005,123750,1.9895340919494628,0.001,0.004796426771208644
602,2680,50.0,222,15473.227579403669,134000,21900,-5.317859179999999,123950,1.9831325697898865,0.001,0.0039130378770641985
603,2684,50.0,222,15482.523524932563,134200,21916,-5.24930478,124150,1.9843959045410156,0.001,0.0044473475380800665
604,2688,50.0,222,15491.581905927509,134400,21935,-5.275468099999999,124350,1.9429434180259704,0.001,0.005110657368786633
604,2692,50.0,222,15502.258304741234,134600,21951,-5.34671187,124550,1.9504470610618592,0.001,0.004059542021714151
605,2696,50.0,222,15510.836762972176,134800,21968,-5.312377700000001,124750,1.9852339768409728,0.001,0.003816196408588439
606,2700,50.0,222,15527.147874206305,135000,21991,-5.39942393,124950,1.9931510233879088,0.001,0.004026521784253418
607,2704,50.0,222,15538.026932679117,135200,22012,-5.4765395,125150,1.9900880479812622,0.001,0.004518016541842371
608,2708,50.0,222,15549.069765854627,135400,22039,-5.523450620000001,125350,1.9458150458335877,0.001,0.003868955720681697
609,2712,50.0,222,15553.666716516018,135600,22050,-5.49676703,125550,1.9694194984436035,0.001,0.004298656543251127
610,2716,50.0,222,15564.653571065515,135800,22072,-5.512423129999999,125750,1.9232814383506776,0.001,0.005287259102333337
611,2720,50.0,222,15573.066860109568,136000,22088,-5.4686974699999995,125950,1.9931498312950133,0.001,0.003609609298873693
612,2724,50.0,222,15588.003346763551,136200,22115,-5.598723240000001,126150,1.9629563355445863,0.001,0.003942041699774563
613,2728,50.0,222,15597.67089824006,136400,22133,-5.6161074499999994,126350,1.9636207437515258,0.001,0.004362153382971883
614,2732,50.0,222,15611.091527309269,136600,22157,-5.668991119999999,126550,1.965728075504303,0.001,0.0039419887587428095
614,2736,50.0,222,15618.390613999218,136800,22170,-5.69341484,126750,1.9517974185943603,0.001,0.004552267228718847
615,2740,50.0,222,15630.982051793486,137000,22189,-5.65016985,126950,1.988527615070343,0.001,0.004733856886159629
616,2744,50.0,222,15636.09669457376,137200,22206,-5.592900449999998,127150,1.9655086755752564,0.001,0.0032519434182904663
617,2748,50.0,222,15641.774039316922,137400,22216,-5.548602089999998,127350,1.9742534399032592,0.001,0.0033614174579270186
618,2752,50.0,222,15649.660621654242,137600,22235,-5.58564908,127550,1.9909360694885254,0.001,0.0030941287125460805
619,2756,50.0,222,15655.054930768907,137800,22247,-5.562503350000001,127750,1.996120216846466,0.001,0.004055161529686302
620,2760,50.0,222,15660.587923560292,138000,22259,-5.510655459999999,127950,1.9903212213516235,0.001,0.003229940121527761
620,2764,50.0,222,15670.938287194818,138200,22278,-5.55811683,128150,1.9798239254951477,0.001,0.004293847465887666
621,2768,50.0,222,15677.957703780383,138400,22291,-5.560672530000001,128350,1.9453409218788147,0.001,0.0037314661219716074
622,2772,50.0,222,15683.931348674,138600,22306,-5.535109289999999,128550,2.0139358377456666,0.001,0.003680364715401083
623,2776,50.0,222,15695.216088458896,138800,22325,-5.605690039999998,128750,1.9824318933486937,0.001,0.004168241790030152
624,2780,50.0,222,15704.871796563268,139000,22343,-5.55309832,128950,1.9494281506538391,0.001,0.004355293379630893
625,2784,50.0,222,15710.937371216714,139200,22358,-5.570048920000001,129150,1.9773712682723998,0.001,0.003971081506460905
626,2788,50.0,222,15716.154580514878,139400,22371,-5.54490301,129350,1.910622651576996,0.001,0.003734225237276405
627,2792,50.0,222,15722.81678796187,139600,22385,-5.46300114,129550,1.9549995923042298,0.001,0.004832027638331056
628,2796,50.0,222,15735.389496792108,139800,22406,-5.50087298,129750,1.9515831089019775,0.001,0.0038817817741073667
629,2800,50.0,222,15744.533751130104,140000,22423,-5.46015406,129950,1.9599514770507813,0.001,0.003892184973228723
630,2804,50.0,222,15749.022105135024,140200,22433,-5.370271829999999,130150,2.0004083347320556,0.001,0.004117681928910315
631,2808,50.0,222,15755.272516768426,140400,22448,-5.332396620000001,130350,1.997940480709076,0.001,0.004433297235518694
632,2812,50.0,222,15764.979063086212,140600,22463,-5.33185923,130550,1.9783061361312866,0.001,0.003263380299322307
633,2816,50.0,222,15774.095325216651,140800,22478,-5.29850185,130750,1.9760215711593627,0.001,0.004145730228628963
634,2820,50.0,222,15776.582828786224,141000,22484,-5.260093680000001,130950,1.9735903239250183,0.001,0.0047993596736341715
635,2824,50.0,222,15783.803945470601,141200,22494,-5.116442790000001,131150,1.9847581911087036,0.001,0.0036052225669845938
636,2828,50.0,222,15789.243427235633,141400,22506,-5.101997270000001,131350,1.976091079711914,0.001,0.004266470400616527
637,2832,50.0,222,15803.471666086465,141600,22527,-5.09194738,131550,1.9567105269432068,0.001,0.005972113385796547
638,2836,50.0,222,15812.145343255252,141800,22547,-5.112894829999999,131750,1.9821029138565063,0.001,0.004418655219487846
640,2840,50.0,221,15817.667990416288,142000,22565,-5.072634949999999,131950,1.972857060432434,0.001,0.004036090525332838
641,2844,50.0,221,15828.769202325493,142200,22584,-5.132705469999999,132150,1.9266915822029114,0.001,0.004152415562421083
642,2848,50.0,221,15833.895825639367,142400,22595,-5.111972789999999,132350,1.9681840753555297,0.001,0.0037750105210579933
643,2852,50.0,221,15842.092150192708,142600,22609,-5.0822641,132550,1.983964309692383,0.001,0.003897187390830368
644,2856,50.0,221,15852.561826355755,142800,22628,-5.10895163,132750,1.9791578102111815,0.001,0.0040194638166576625
645,2860,50.0,221,15865.8965623267,143000,22655,-5.18908181,132950,1.9863700771331787,0.001,0.0041201640455983575
646,2864,50.0,221,15868.619432620704,143200,22662,-5.08755701,133150,1.9810299038887025,0.001,0.004121090490370989
646,2868,50.0,221,15875.40948818624,143400,22672,-5.0745900299999995,133350,1.9705018877983094,0.001,0.00403554615797475
647,2872,50.0,221,15884.04602446407,143600,22691,-5.117325559999999,133550,1.9671521186828613,0.001,0.003666814125608653
648,2876,50.0,221,15887.344635479152,143800,22697,-5.02621753,133750,1.9402557349205016,0.001,0.0045162341301329435
649,2880,50.0,221,15899.193434175104,144000,22719,-5.11063409,133950,1.95661199092865,0.001,0.004164736324455589
650,2884,50.0,221,15903.5636058487,144200,22731,-5.094557829999999,134150,2.0015787410736086,0.001,0.004268497817683965
651,2888,50.0,221,15914.241655908525,144400,22748,-5.10919423,134350,1.9144170141220094,0.001,0.0035507383942604063
652,2892,50.0,221,15920.589021839201,144600,22761,-5.11028874,134550,1.9574591612815857,0.001,0.00404320313129574
652,2896,50.0,221,15928.188932046294,144800,22775,-5.078039120000001,134750,1.9720142197608947,0.001,0.004606966362334788
653,2900,50.0,221,15934.652168478817,145000,22788,-5.0772376,134950,1.9514167666435243,0.001,0.004697045763023198
654,2904,50.0,221,15938.856928315014,145200,22795,-5.0937038999999995,135150,1.9321023201942444,0.001,0.005193233867175877
655,2908,50.0,221,15944.112901616842,145400,22809,-5.12530448,135350,1.932780396938324,0.001,0.003862276365980506
655,2912,50.0,222,15953.941323433071,145600,22827,-5.139890479999999,135550,1.9100971484184266,0.001,0.005404749740846455
656,2916,50.0,222,15957.81535770744,145800,22837,-5.134778229999999,135750,1.9590618586540223,0.001,0.004201302041765303
657,2920,50.0,222,15962.878403503448,146000,22850,-5.173654170000001,135950,1.9498767113685609,0.001,0.00485112629365176
658,2924,50.0,222,15966.712241724133,146200,22861,-5.217526930000002,136150,1.956518657207489,0.001,0.005771337947808206
658,2928,50.0,222,15970.167514462024,146400,22871,-5.2129698399999995,136350,1.9569496965408326,0.001,0.003664737392682582
659,2932,50.0,222,15980.858485914767,146600,22891,-5.20401212,136550,1.9428020358085631,0.001,0.003937143348157406
660,2936,50.0,222,15991.275366123766,146800,22915,-5.225386400000001,136750,1.9202985429763795,0.001,0.003913259789114818
661,2940,50.0,222,16001.536188483238,147000,22934,-5.252260279999999,136950,1.9196566843986511,0.001,0.0042780619882978495
662,2944,50.0,222,16009.370174005628,147200,22951,-5.2200102799999994,137150,1.974017641544342,0.001,0.003992575842421502
663,2948,50.0,222,16013.340109728277,147400,22965,-5.26742517,137350,1.9507357668876648,0.001,0.005550917955115437
663,2952,50.0,222,16018.473676737398,147600,22979,-5.30837493,137550,1.9846632552146912,0.001,0.005160769610665738
664,2956,50.0,222,16023.338095691055,147800,22990,-5.272024099999999,137750,1.9626611876487732,0.001,0.004435297870077193
665,2960,50.0,222,16028.574917122722,148000,23005,-5.2566718,137950,1.9443970584869386,0.001,0.004320297650992871
666,2964,50.0,222,16035.221527349204,148200,23018,-5.28180892,138150,1.9134708905220033,0.001,0.0042955041490495205
667,2968,50.0,222,16042.117513399571,148400,23035,-5.3260502,138350,1.9247372722625733,0.001,0.0037662445241585375
667,2972,50.0,222,16051.029400236905,148600,23051,-5.32010826,138550,1.9411335325241088,0.001,0.0038475771038793028
668,2976,50.0,222,16055.920171339065,148800,23059,-5.341741299999999,138750,1.884442811012268,0.001,0.003560383354779333
669,2980,50.0,222,16064.55733256787,149000,23074,-5.27752385,138950,1.8930693292617797,0.001,0.004934918787330389
670,2984,50.0,222,16082.736610278487,149200,23111,-5.41768687,139150,1.9273026180267334,0.001,0.00510234635323286
670,2988,50.0,222,16088.005136270076,149400,23125,-5.408831780000001,139350,1.966245048046112,0.001,0.005051492839120328
671,2992,50.0,222,16101.023930307478,149600,23143,-5.44326781,139550,1.931852514743805,0.001,0.003964853964280337
672,2996,50.0,222,16108.0613906309,149800,23164,-5.4752423000000014,139750,1.9852472233772278,0.001,0.00467728131217882
673,3000,50.0,222,16114.258310243487,150000,23177,-5.444248039999999,139950,1.9373203921318054,0.001,0.003994985956232995
673,3004,50.0,222,16126.428984165192,150200,23204,-5.514772740000001,140150,1.967778310775757,0.001,0.004642783137969672
674,3008,50.0,222,16130.682886961848,150400,23216,-5.5008188099999975,140350,1.9103165149688721,0.001,0.005771650320384652
675,3012,50.0,222,16141.565688777715,150600,23236,-5.543741609999999,140550,1.9525421714782716,0.001,0.00806563498917967
676,3016,50.0,222,16146.30482197553,150800,23245,-5.51233349,140750,1.9026030015945434,0.001,0.004842113368213176
677,3020,50.0,223,16151.480418052524,151000,23253,-5.485399189999999,140950,1.9113076424598694,0.001,0.006326863770373166
677,3024,50.0,223,16165.569178868085,151200,23285,-5.551072939999999,141150,1.9057062482833862,0.001,0.005462375169154257
678,3028,50.0,223,16171.982138462365,151400,23296,-5.546637519999999,141350,1.920920763015747,0.001,0.00619403273332864
679,3032,50.0,223,16184.647313147783,151600,23319,-5.602915720000001,141550,1.8984391713142394,0.001,0.005139830051921308
680,3036,50.0,223,16198.598121147603,151800,23337,-5.55029766,141750,1.9045363688468933,0.001,0.003987601124681533
681,3040,50.0,223,16219.364966355264,152000,23372,-5.55936982,141950,1.9178661489486695,0.001,0.005098861397709697
681,3044,50.0,223,16227.436555419117,152200,23387,-5.520895240000001,142150,1.9005471205711364,0.001,0.0055863849236629905
682,3048,50.0,223,16234.796754296869,152400,23404,-5.534420750000001,142350,1.8987353563308715,0.001,0.0050698888814076784
683,3052,50.0,223,16239.237610131502,152600,23414,-5.49827819,142550,1.879798285961151,0.001,0.007098952271044254
684,3056,50.0,223,16252.242939230055,152800,23437,-5.55169979,142750,1.8969052839279175,0.001,0.004398051684256643
685,3060,50.0,223,16263.48762686178,153000,23458,-5.50645084,142950,1.92201233625412,0.001,0.005847910586744547
686,3064,50.0,223,16275.951654877514,153200,23485,-5.558857160000001,143150,1.8869701051712036,0.001,0.004079362160991877
686,3068,50.0,223,16292.464654408395,153400,23514,-5.6052588000000005,143350,1.9099425435066224,0.001,0.004065476758405566
687,3072,50.0,223,16295.615867070854,153600,23521,-5.520200440000001,143550,1.8834124541282653,0.001,0.005686526570934802
688,3076,50.0,223,16305.857629962265,153800,23541,-5.55484648,143750,1.903446044921875,0.001,0.00661034429911524
689,3080,50.0,223,16324.211251311004,154000,23562,-5.56233353,143950,1.8827290034294129,0.001,0.004862891510128975
690,3084,50.0,223,16337.447894901037,154200,23587,-5.48862067,144150,1.8956153297424316,0.001,0.006854773205704987
691,3088,50.0,223,16352.54396251589,154400,23611,-5.5166135899999995,144350,1.865245726108551,0.001,0.005907839152496308
691,3092,50.0,223,16356.790166113526,154600,23621,-5.48293676,144550,1.8822418451309204,0.001,0.004585663843899965
692,3096,50.0,223,16368.319273944944,154800,23641,-5.47161053,144750,1.872440686225891,0.001,0.004865284133702516
693,3100,50.0,223,16375.654828742146,155000,23657,-5.49006525,144950,1.8878068470954894,0.001,0.006242588208988309
694,3104,50.0,223,16379.752867337316,155200,23666,-5.382420200000001,145150,1.8890504431724549,0.001,0.005533197489567101
695,3108,50.0,223,16388.474483270198,155400,23684,-5.48210686,145350,1.8654121279716491,0.001,0.004267143688630313
695,3112,50.0,223,16395.840417034924,155600,23706,-5.59014874,145550,1.910161325931549,0.001,0.006080694198608398
696,3116,50.0,223,16413.28997315839,155800,23733,-5.65716649,145750,1.8941914176940917,0.001,0.00651707161217928
697,3120,50.0,223,16423.184998176992,156000,23754,-5.79465514,145950,1.914540584087372,0.001,0.006243045604787767
698,3124,50.0,223,16440.3110191226,156200,23778,-5.753742279999999,146150,1.9163517761230469,0.001,0.005271590165793896
699,3128,50.0,223,16456.03629182279,156400,23807,-5.90838635,146350,1.8590638041496277,0.001,0.004420477959793061
699,3132,50.0,223,16465.569622315466,156600,23825,-5.85353605,146550,1.8999732065200805,0.001,0.0036437475960701704
700,3136,50.0,223,16476.7928593345,156800,23842,-5.85487136,146750,1.8717688179016114,0.001,0.005421238420531153
701,3140,50.0,223,16493.380049254745,157000,23870,-5.9060166,146950,1.9008557534217834,0.001,0.005311033572070301
702,3144,50.0,223,16503.855167344213,157200,23889,-5.91386555,147150,1.8716016054153441,0.001,0.004722393148113042
702,3148,50.0,223,16514.36785326153,157400,23908,-6.04306481,147350,1.9194189977645875,0.001,0.004743678921367973
703,3152,50.0,223,16531.46472023055,157600,23936,-6.11705659,147550,1.8745380187034606,0.001,0.003772540579084307
704,3156,50.0,224,16542.813337527215,157800,23962,-6.133222000000001,147750,1.8649455142021178,0.001,0.005098807946778834
705,3160,50.0,224,16550.766071569175,158000,23979,-6.1302052300000005,147950,1.8971145606040956,0.001,0.005259023732505739
706,3164,50.0,224,16563.828833013773,158200,23999,-6.126948440000001,148150,1.8420438075065613,0.001,0.004966696547344327
706,3168,50.0,224,16577.283926498145,158400,24022,-6.138603019999998,148350,1.8975692367553711,0.001,0.004277814531233162
707,3172,50.0,224,16596.622025221586,158600,24052,-6.240310129999999,148550,1.848564190864563,0.001,0.0040338137745857235
708,3176,50.0,224,16608.566078122705,158800,24078,-6.28339446,148750,1.9023976993560792,0.001,0.005131224161013961
709,3180,50.0,224,16621.702823456377,159000,24102,-6.308924059999999,148950,1.8763413310050965,0.001,0.005044877475593239
710,3184,50.0,224,16637.754540700465,159200,24130,-6.305271640000001,149150,1.8512848424911499,0.001,0.005802717180922627
711,3188,50.0,224,16656.467857196927,159400,24161,-6.319318979999999,149350,1.870385503768921,0.001,0.005186204756610096
712,3192,50.0,224,16670.045619115233,159600,24187,-6.379859230000001,149550,1.8939285778999329,0.001,0.004681976903229952
712,3196,50.0,224,16681.306920863688,159800,24215,-6.391201479999999,149750,1.890663228034973,0.001,0.004206120525486768
713,3200,50.0,224,16693.749452915043,160000,24240,-6.446479549999999,149950,1.8557267999649047,0.001,0.005849330313503742
