time/total_timesteps,cv/rollout_cv_value,cv/rollout_cv_count,time/episodes,rollout/ep_rew_mean,time/time_elapsed,time/fps,rollout/ep_len_mean,train/actor_loss,train/learning_rate,train/n_updates,train/critic_loss
107800,12327.558759465814,18124,2156,-5.466489269999999,473,227,50.0,2.0524890398979188,0.001,97750,0.003525487440638244
108000,12342.04157922417,18143,2160,-5.410429160000001,474,227,50.0,2.0640517139434813,0.001,97950,0.0037663192534819244
108200,12356.18497953564,18160,2164,-5.38269672,475,227,50.0,2.0111289477348326,0.001,98150,0.002881305313203484
108400,12375.12511049956,18184,2168,-5.40029845,476,227,50.0,2.0373948931694033,0.001,98350,0.003801959101110697
108600,12393.463494811207,18207,2172,-5.38192048,477,227,50.0,2.0251320958137513,0.001,98550,0.004841630347073078
108800,12409.9943321608,18230,2176,-5.460285879999999,478,227,50.0,2.0394829964637755,0.001,98750,0.003948553737718612
109000,12428.146223790944,18249,2180,-5.453509240000001,479,227,50.0,2.0675237226486205,0.001,98950,0.004526892513968051
109200,12436.617418155074,18262,2184,-5.43522886,480,227,50.0,2.0400846076011656,0.001,99150,0.004029588093981146
109400,12457.62345655635,18290,2188,-5.502339209999999,481,227,50.0,2.042305421829224,0.001,99350,0.003051721623633057
109600,12470.99206162244,18305,2192,-5.468748539999999,482,227,50.0,2.0377421045303343,0.001,99550,0.004039428697433322
109800,12477.67829798162,18316,2196,-5.407425809999999,483,227,50.0,2.0473608016967773,0.001,99750,0.0034550833981484173
110000,12486.616563484073,18332,2200,-5.38984655,484,227,50.0,2.0415558648109435,0.001,99950,0.004599590145517141
110200,12496.748408034444,18348,2204,-5.3415218499999995,485,227,50.0,2.039375162124634,0.001,100150,0.0035282401228323578
110400,12511.541047126055,18371,2208,-5.334792020000001,485,227,50.0,2.0292691469192503,0.001,100350,0.0034826632728800176
110600,12525.14100863412,18387,2212,-5.3286937,486,227,50.0,2.002816460132599,0.001,100550,0.0034004374383948743
110800,12533.80620450899,18399,2216,-5.2907592800000005,487,227,50.0,2.0119387316703796,0.001,100750,0.0032224574778229
111000,12554.614442732185,18417,2220,-5.24530358,488,227,50.0,2.0092141914367674,0.001,100950,0.003696788300294429
111200,12588.803056143224,18447,2224,-5.279928760000001,489,227,50.0,2.0079961895942686,0.001,101150,0.003462097856681794
111400,12598.915249429643,18458,2228,-5.288306010000001,490,226,50.0,1.998334219455719,0.001,101350,0.0036049466975964606
111600,12608.96642293036,18474,2232,-5.26866378,491,226,50.0,1.9984698104858398,0.001,101550,0.003313395525328815
111800,12621.434862282127,18491,2236,-5.235668059999999,492,226,50.0,1.9881582140922547,0.001,101750,0.0040446201618760825
112000,12638.185008678585,18510,2240,-5.26126738,493,226,50.0,1.99328604221344,0.001,101950,0.0026536116190254686
112200,12645.823256310076,18525,2244,-5.2678309200000015,494,226,50.0,2.0267646861076356,0.001,102150,0.0030809731804765763
112400,12672.068486519158,18549,2248,-5.28893696,495,226,50.0,1.9750734424591065,0.001,102350,0.0023231802019290627
112600,12688.156211145222,18569,2252,-5.364001789999999,496,226,50.0,1.954546227455139,0.001,102550,0.0033054799400269986
112800,12689.704008251429,18573,2256,-5.26073434,497,226,50.0,2.026974937915802,0.001,102750,0.002509792046621442
113000,12706.792303189635,18591,2260,-5.29469943,498,226,50.0,1.9714456343650817,0.001,102950,0.0031425620894879104
113200,12731.276826195419,18614,2264,-5.3042009,499,226,50.0,1.9864287424087523,0.001,103150,0.0029265099950134756
113400,12745.397915881127,18629,2268,-5.25069128,500,226,50.0,2.0024478459358215,0.001,103350,0.0030811165319755674
113600,12757.529803518206,18641,2272,-5.18496505,501,226,50.0,2.0121876549720765,0.001,103550,0.003448210547212511
113800,12768.895665705204,18659,2276,-5.13525585,502,226,50.0,1.9697826313972473,0.001,103750,0.005365587626583874
114000,12782.371040146798,18681,2280,-5.150956720000002,503,226,50.0,2.0200618052482606,0.001,103950,0.0032732131402008237
114200,12786.35098535195,18689,2284,-5.142200650000001,504,226,50.0,1.9790696597099304,0.001,104150,0.005169659778475761
114400,12805.026679053903,18714,2288,-5.14403445,505,226,50.0,2.0017889547348022,0.001,104350,0.0032754780002869667
114600,12814.348869472742,18727,2292,-5.163336709999999,506,226,50.0,1.9914747548103333,0.001,104550,0.003720210804603994
114800,12831.309568703175,18748,2296,-5.20760933,507,226,50.0,1.9960620713233947,0.001,104750,0.0031702811922878025
115000,12847.028215635568,18773,2300,-5.225975920000001,508,226,50.0,1.9715190267562865,0.001,104950,0.0028478198405355215
115200,12861.692115370184,18789,2304,-5.209484259999999,509,226,50.0,1.9668757224082947,0.001,105150,0.003028999858070165
115400,12878.314265999943,18808,2308,-5.20925805,509,226,50.0,1.9838638472557069,0.001,105350,0.0037658597459085284
115600,12901.736765239388,18834,2312,-5.217444999999999,510,226,50.0,1.9549823236465453,0.001,105550,0.00302303648320958
115800,12916.653952769935,18852,2316,-5.257104259999998,511,226,50.0,1.9550550770759583,0.001,105750,0.004603316260036081
116000,12937.874969400465,18872,2320,-5.285662009999999,512,226,50.0,1.967398636341095,0.001,105950,0.0028468601033091543
116200,12954.29862812534,18893,2324,-5.27252461,513,226,50.0,1.9742518806457519,0.001,106150,0.0035340226418338716
116400,12978.255565822124,18918,2328,-5.2925380299999985,514,226,50.0,1.9322012591362,0.001,106350,0.003217511586844921
116600,13006.298165667802,18942,2332,-5.351420869999999,515,226,50.0,1.9315493083000184,0.001,106550,0.00509924154728651
116800,13019.434973645955,18962,2336,-5.312281999999999,516,226,50.0,1.9511231565475464,0.001,106750,0.0027600172092206777
117000,13036.805246438831,18985,2340,-5.33120705,517,226,50.0,1.9786592745780944,0.001,106950,0.0033629142516292633
117200,13049.393318150192,19000,2344,-5.341860369999999,518,225,50.0,1.9891036438941956,0.001,107150,0.0040569561719894405
117400,13074.407634984702,19032,2348,-5.39203738,519,225,50.0,1.960743727684021,0.001,107350,0.003137617683969438
117600,13101.296839877963,19062,2352,-5.43162889,520,225,50.0,1.9010088896751405,0.001,107550,0.0032050942629575727
117800,13103.110379084945,19067,2356,-5.44818302,521,225,50.0,1.9157228589057922,0.001,107750,0.003255137188825756
118000,13119.839961327612,19086,2360,-5.42548237,522,225,50.0,1.9361527895927428,0.001,107950,0.003295711702667177
118200,13137.491170216352,19106,2364,-5.422479430000001,523,225,50.0,1.9239454436302186,0.001,108150,0.0036529552144929766
118400,13145.638881783932,19117,2368,-5.39922773,524,225,50.0,1.9023291349411011,0.001,108350,0.0028348049125634135
118600,13157.930672444403,19130,2372,-5.42427842,525,225,50.0,1.9347509503364564,0.001,108550,0.0037251694896258416
118800,13164.802299417555,19142,2376,-5.44131365,526,225,50.0,1.945986020565033,0.001,108750,0.004451412404887378
119000,13179.38048196584,19161,2380,-5.41997019,527,225,50.0,1.9333496594429016,0.001,108950,0.003631395921111107
119200,13195.470629371703,19181,2384,-5.4877410399999995,528,225,50.0,1.9075040888786317,0.001,109150,0.003254941941704601
119400,13213.739440154284,19198,2388,-5.4462929,529,225,50.0,1.9572621273994446,0.001,109350,0.004749187468551099
119600,13215.404909938574,19202,2392,-5.410917779999998,529,225,50.0,1.921418721675873,0.001,109550,0.0036825867602601646
119800,13234.641966085881,19222,2396,-5.403202090000001,530,225,50.0,1.9028972673416138,0.001,109750,0.0029072593292221427
120000,13248.489637393504,19237,2400,-5.37037629,531,225,50.0,1.9110668182373047,0.001,109950,0.0030915544764138756
120200,13267.962981238961,19259,2404,-5.391689450000001,532,225,50.0,1.8844605088233948,0.001,110150,0.0026585761294700204
120400,13284.89115563035,19282,2408,-5.40105079,533,225,50.0,1.9080599999427796,0.001,110350,0.0028386892564594745
120600,13313.142210554332,19308,2412,-5.406544569999999,534,225,50.0,1.9112893342971802,0.001,110550,0.003484901334159076
120800,13334.380289964378,19329,2416,-5.412885860000001,535,225,50.0,1.9104067301750183,0.001,110750,0.0040271203313022854
121000,13348.525578919798,19348,2420,-5.39613555,536,225,50.0,1.9134308195114136,0.001,110950,0.0036281468928791583
121200,13363.019344009459,19367,2424,-5.346554620000001,537,225,50.0,1.9157424879074096,0.001,111150,0.003130740146152675
121400,13381.552130732685,19386,2428,-5.345694870000001,538,225,50.0,1.932708969116211,0.001,111350,0.004564676145091653
121600,13392.813248772174,19400,2432,-5.29311939,539,225,50.0,1.9016071557998657,0.001,111550,0.0033451326447539033
121800,13416.771884579211,19423,2436,-5.32934896,540,225,50.0,1.9073211145401001,0.001,111750,0.003072063862346113
122000,13433.184150621295,19446,2440,-5.29950119,541,225,50.0,1.931933171749115,0.001,111950,0.0026035071257501843
122200,13457.225568521768,19474,2444,-5.366132200000001,542,225,50.0,1.9181949305534363,0.001,112150,0.0029966641555074602
122400,13477.080765336752,19497,2448,-5.34102887,543,225,50.0,1.885649447441101,0.001,112350,0.003391378615051508
122600,13491.715329553932,19511,2452,-5.25185533,544,225,50.0,1.9169948601722717,0.001,112550,0.0032666378025896846
122800,13506.572702027857,19532,2456,-5.299354179999999,545,225,50.0,1.8995606064796449,0.001,112750,0.0024287064955569805
123000,13522.0496802181,19552,2460,-5.323626120000001,546,225,50.0,1.9061588048934937,0.001,112950,0.0033718354674056174
123200,13537.7367990911,19572,2464,-5.313864249999999,547,225,50.0,1.9024285650253296,0.001,113150,0.004101678028237074
123400,13556.678523045033,19593,2468,-5.34936741,548,225,50.0,1.8825981378555299,0.001,113350,0.003499177184421569
123600,13578.203233294189,19621,2472,-5.400896469999999,549,225,50.0,1.9274226212501526,0.001,113550,0.004667023525107652
123800,13589.944691922516,19636,2476,-5.40883159,550,225,50.0,1.9211151170730592,0.001,113750,0.003009187716525048
124000,13607.721980560571,19653,2480,-5.411888469999999,551,224,50.0,1.8873157095909119,0.001,113950,0.003401089864782989
124200,13616.560112550855,19667,2484,-5.354829929999998,552,224,50.0,1.922799162864685,0.001,114150,0.003156018250156194
124400,13645.469646442682,19697,2488,-5.38552262,553,224,50.0,1.8971906399726868,0.001,114350,0.004057980256620794
124600,13668.88801722601,19722,2492,-5.49334917,554,224,50.0,1.9254636549949646,0.001,114550,0.0030892320652492343
124800,13674.930083476007,19736,2496,-5.45713404,554,224,50.0,1.9138474488258361,0.001,114750,0.0038100117305293678
125000,13690.235335968435,19753,2500,-5.47821052,555,224,50.0,1.9013332438468933,0.001,114950,0.0032712514442391695
125200,13700.093282628804,19765,2504,-5.418834319999999,556,224,50.0,1.925417137145996,0.001,115150,0.003821807876229286
125400,13713.617103144526,19783,2508,-5.39526639,557,224,50.0,1.9318289494514465,0.001,115350,0.0033368907286785545
125600,13733.219447698444,19804,2512,-5.37533104,558,224,50.0,1.928904414176941,0.001,115550,0.004611084756907076
125800,13744.56869180873,19819,2516,-5.33112975,559,224,50.0,1.93002436876297,0.001,115750,0.004274409611243754
126000,13755.13404012844,19835,2520,-5.3055341899999995,560,224,50.0,1.8852531003952027,0.001,115950,0.0035038308310322464
126200,13773.588691875339,19855,2524,-5.363261689999999,561,224,50.0,1.915263078212738,0.001,116150,0.0027502826682757587
126400,13787.26532611996,19871,2528,-5.30987703,562,224,50.0,1.8609731006622314,0.001,116350,0.0038760742265731094
126600,13808.343387044966,19891,2532,-5.320913730000001,563,224,50.0,1.8969009590148926,0.001,116550,0.003446487912442535
126800,13843.450452614576,19924,2536,-5.363456590000001,564,224,50.0,1.8903067016601562,0.001,116750,0.004127593976445496
127000,13863.581896986812,19947,2540,-5.381699199999999,565,224,50.0,1.8510774230957032,0.001,116950,0.0033449843851849435
127200,13896.799234431237,19977,2544,-5.38903604,566,224,50.0,1.8691800689697267,0.001,117150,0.003168834918178618
127400,13917.743524804711,20001,2548,-5.363633499999999,567,224,50.0,1.893591251373291,0.001,117350,0.003921650382690132
127600,13944.037430595607,20031,2552,-5.41456998,568,224,50.0,1.8743472409248352,0.001,117550,0.0029199675284326074
127800,13965.448464475572,20053,2556,-5.4268265699999985,569,224,50.0,1.8650273537635804,0.001,117750,0.0030364935169927775
128000,13969.25669253245,20058,2560,-5.342308339999999,570,224,50.0,1.8832866334915161,0.001,117950,0.002621942611876875
128200,13975.042101070285,20067,2564,-5.28751253,571,224,50.0,1.8772723841667176,0.001,118150,0.002889845893951133
128400,13997.129759065807,20094,2568,-5.299531630000001,572,224,50.0,1.8826521587371827,0.001,118350,0.002791328248567879
128600,14013.421816755086,20113,2572,-5.26525562,573,224,50.0,1.8722247552871705,0.001,118550,0.0032712957076728344
128800,14046.81100448221,20143,2576,-5.304703190000001,574,224,50.0,1.8941492772102355,0.001,118750,0.0034598640771582724
129000,14064.628891274333,20164,2580,-5.308943350000001,574,224,50.0,1.9084669184684753,0.001,118950,0.0029112212639302013
129200,14083.721463765949,20191,2584,-5.35767965,575,224,50.0,1.8450981211662292,0.001,119150,0.003710366706363857
129400,14107.646326705813,20217,2588,-5.33597477,576,224,50.0,1.8534913015365602,0.001,119350,0.0032371330773457883
129600,14121.415445331484,20233,2592,-5.29331422,577,224,50.0,1.8563614559173585,0.001,119550,0.003624422859866172
129800,14134.612050496042,20248,2596,-5.32381323,578,224,50.0,1.8527269601821899,0.001,119750,0.00322595922742039
130000,14157.062017984688,20270,2600,-5.33932755,579,224,50.0,1.858418700695038,0.001,119950,0.0029402096825651824
130200,14183.387871280313,20296,2604,-5.41012701,580,224,50.0,1.8474683618545533,0.001,120150,0.0030150246201083065
130400,14196.942731756717,20314,2608,-5.379766970000002,581,224,50.0,1.8664681243896484,0.001,120350,0.003085613871226087
130600,14205.914007086307,20325,2612,-5.338841690000001,582,224,50.0,1.8715972900390625,0.001,120550,0.0030147884413599967
130800,14213.295635756105,20335,2616,-5.32413847,583,224,50.0,1.8376692414283753,0.001,120750,0.0036049308534711597
131000,14236.64695641771,20358,2620,-5.380265560000001,584,224,50.0,1.8488609433174132,0.001,120950,0.0033814995060674844
131200,14271.045374322683,20387,2624,-5.38485243,585,224,50.0,1.8493919801712035,0.001,121150,0.0028819356206804514
131400,14289.951182499528,20406,2628,-5.420474420000001,586,224,50.0,1.898845202922821,0.001,121350,0.0036753823678009213
131600,14298.98632323742,20418,2632,-5.39155354,587,223,50.0,1.884897322654724,0.001,121550,0.0029751707846298815
131800,14309.518348619342,20433,2636,-5.309314400000001,588,223,50.0,1.8323708534240724,0.001,121750,0.00328445092542097
132000,14331.380873955786,20451,2640,-5.30689158,589,223,50.0,1.8384556818008422,0.001,121950,0.003910278966650367
132200,14341.600985489786,20464,2644,-5.19467416,590,223,50.0,1.8317985796928407,0.001,122150,0.0039356238162145014
132400,14366.386271309108,20486,2648,-5.205254309999999,591,223,50.0,1.8316400051116943,0.001,122350,0.002593754215631634
132600,14382.817047338933,20506,2652,-5.178036039999999,592,223,50.0,1.842096803188324,0.001,122550,0.003384792988654226
132800,14401.278538335115,20527,2656,-5.1653713,593,223,50.0,1.853788547515869,0.001,122750,0.003921297346241772
133000,14412.919389996678,20541,2660,-5.195410890000001,594,223,50.0,1.8140436244010925,0.001,122950,0.004079906097613275
133200,14434.53105545789,20567,2664,-5.293093259999999,595,223,50.0,1.8683786606788635,0.001,123150,0.004031092999503017
133400,14469.378433659673,20598,2668,-5.34770041,596,223,50.0,1.8674641919136048,0.001,123350,0.003158079133136198
133600,14493.319801349193,20623,2672,-5.3915792399999996,597,223,50.0,1.8744151616096496,0.001,123550,0.0031205061310902236
133800,14517.622405271977,20648,2676,-5.3829217599999994,598,223,50.0,1.834480676651001,0.001,123750,0.0035791526455432178
134000,14541.330340519547,20670,2680,-5.403575899999998,598,223,50.0,1.835587863922119,0.001,123950,0.0029529842641204595
134200,14559.216966442764,20692,2684,-5.39026756,599,223,50.0,1.8418633937835693,0.001,124150,0.003281645756214857
134400,14571.46890354529,20708,2688,-5.34405978,600,223,50.0,1.8276413202285766,0.001,124350,0.0026391383353620767
134600,14585.722246147692,20728,2692,-5.346210760000002,601,223,50.0,1.822274444103241,0.001,124550,0.0027478184178471566
134800,14600.208912674338,20745,2696,-5.3435122800000014,602,223,50.0,1.8129180240631104,0.001,124750,0.003017397976946086
135000,14630.241505172104,20775,2700,-5.358798910000001,603,223,50.0,1.8375506043434142,0.001,124950,0.0031419444037601354
135200,14646.001495976001,20792,2704,-5.3411512100000005,604,223,50.0,1.8161811757087707,0.001,125150,0.003185476087965071
135400,14665.681812651455,20814,2708,-5.3742050500000005,605,223,50.0,1.8590678238868714,0.001,125350,0.003589065526612103
135600,14694.393709328026,20841,2712,-5.44536935,606,223,50.0,1.8226426792144776,0.001,125550,0.0024864205555059017
135800,14710.922141902149,20862,2716,-5.483738949999999,607,223,50.0,1.8237868404388429,0.001,125750,0.00374217715812847
136000,14737.951167747378,20886,2720,-5.513003749999999,608,223,50.0,1.7966078686714173,0.001,125950,0.0029272699961438776
136200,14751.738517757505,20896,2724,-5.456110329999999,609,223,50.0,1.83749862909317,0.001,126150,0.003314482325222343
136400,14768.605432588607,20914,2728,-5.44726313,610,223,50.0,1.8157610082626343,0.001,126350,0.005096733609680087
136600,14785.35283535719,20927,2732,-5.45458368,611,223,50.0,1.7961739993095398,0.001,126550,0.0027234240900725127
136800,14797.272522896528,20945,2736,-5.446074649999999,612,223,50.0,1.8056209015846252,0.001,126750,0.002690382436849177
137000,14807.188796702772,20959,2740,-5.387480939999998,613,223,50.0,1.8149344658851623,0.001,126950,0.002969002705067396
137200,14823.457051437348,20980,2744,-5.453562659999999,614,223,50.0,1.8231389379501344,0.001,127150,0.00250560607528314
137400,14846.06100307405,21008,2748,-5.46809212,615,223,50.0,1.846167232990265,0.001,127350,0.0030287277908064426
137600,14859.648099653423,21023,2752,-5.439202229999999,616,223,50.0,1.8092060446739198,0.001,127550,0.003157840601634234
137800,14879.689986482263,21044,2756,-5.451601020000001,617,223,50.0,1.787376344203949,0.001,127750,0.0029431919450871647
138000,14906.365851521492,21069,2760,-5.53285581,618,223,50.0,1.8422587370872499,0.001,127950,0.0034423107537440954
138200,14925.721040252596,21092,2764,-5.50347107,619,223,50.0,1.8318754196166993,0.001,128150,0.0032844425016082825
138400,14951.617459319532,21123,2768,-5.457903959999998,620,223,50.0,1.8460504484176636,0.001,128350,0.0024740328558254987
138600,14968.067458637059,21140,2772,-5.405667430000001,621,223,50.0,1.8151350665092467,0.001,128550,0.002747071550693363
138800,14985.765057530254,21157,2776,-5.3890014100000005,622,223,50.0,1.8255190539360047,0.001,128750,0.003753226378466934
139000,15004.858587987721,21180,2780,-5.384361939999999,622,223,50.0,1.819977469444275,0.001,128950,0.002784537901170552
139200,15028.549393706024,21205,2784,-5.4292003399999995,623,223,50.0,1.8067855262756347,0.001,129150,0.004073653384111821
139400,15044.28416595608,21225,2788,-5.4550350100000005,624,223,50.0,1.8079384279251098,0.001,129350,0.003436505156569183
139600,15056.705137256533,21245,2792,-5.43795197,625,223,50.0,1.8123232531547546,0.001,129550,0.00326963055646047
139800,15078.356787271798,21265,2796,-5.45674262,626,223,50.0,1.8028345227241516,0.001,129750,0.0031157849193550646
140000,15091.361308589578,21281,2800,-5.421765349999999,627,222,50.0,1.8268302917480468,0.001,129950,0.0031126558710820973
140200,15119.898483332247,21309,2804,-5.47442132,628,222,50.0,1.8179754328727722,0.001,130150,0.0030114798713475467
140400,15138.798148460686,21325,2808,-5.471470859999999,629,222,50.0,1.8037706589698792,0.001,130350,0.0038858836656436324
140600,15160.42296223715,21349,2812,-5.448723210000001,630,222,50.0,1.7984729790687561,0.001,130550,0.0025680322269909083
140800,15169.753205783665,21364,2816,-5.4405595799999995,631,222,50.0,1.8353655385971068,0.001,130750,0.0035966140846721826
141000,15180.557137805969,21379,2820,-5.379684659999998,632,222,50.0,1.804645266532898,0.001,130950,0.003295820236671716
141200,15203.287498582155,21404,2824,-5.430886629999999,633,222,50.0,1.7671790862083434,0.001,131150,0.004129779008217156
141400,15213.389447573572,21422,2828,-5.4145600300000005,634,222,50.0,1.7775751638412476,0.001,131350,0.004077684851363301
141600,15236.454216513783,21446,2832,-5.472642840000001,635,222,50.0,1.7627612495422362,0.001,131550,0.00300683896522969
141800,15255.83704796061,21468,2836,-5.53137561,636,222,50.0,1.7994277834892274,0.001,131750,0.0031151724932715298
142000,15268.891553521156,21485,2840,-5.571894899999998,637,222,50.0,1.8031747269630432,0.001,131950,0.0036905226251110436
142200,15281.93416038528,21505,2844,-5.56838862,638,222,50.0,1.787512376308441,0.001,132150,0.0031186109432019293
142400,15295.502274308354,21520,2848,-5.545912480000002,639,222,50.0,1.7729439210891724,0.001,132350,0.0035257718292996286
142600,15306.713997781277,21534,2852,-5.560333349999999,640,222,50.0,1.8017697405815125,0.001,132550,0.003685173944104463
142800,15314.716659959406,21545,2856,-5.5326892899999995,641,222,50.0,1.8188932609558106,0.001,132750,0.004477075194008648
143000,15333.463464576751,21566,2860,-5.51202745,642,222,50.0,1.7940654015541078,0.001,132950,0.003276341576129198
143200,15343.16679450497,21579,2864,-5.45217709,643,222,50.0,1.8089115643501281,0.001,133150,0.0038246144214645027
143400,15367.567502759397,21604,2868,-5.471218240000001,644,222,50.0,1.8018184041976928,0.001,133350,0.0028365930798463523
143600,15390.881685554981,21625,2872,-5.52027237,645,222,50.0,1.7622531938552857,0.001,133550,0.0032908097631298007
143800,15406.460169252008,21641,2876,-5.5172745,646,222,50.0,1.7815658593177794,0.001,133750,0.0037610351224429905
144000,15416.3729833439,21653,2880,-5.467972469999999,647,222,50.0,1.8073811984062196,0.001,133950,0.003600009591318667
144200,15432.97883747518,21673,2884,-5.42266902,649,222,50.0,1.7772488498687744,0.001,134150,0.0036578884953632953
144400,15445.957836013287,21692,2888,-5.408201429999999,650,222,50.0,1.7674832677841186,0.001,134350,0.003516860054805875
144600,15454.806376762688,21703,2892,-5.3795658899999985,651,221,50.0,1.775717716217041,0.001,134550,0.0035547015094198288
144800,15479.882109217346,21726,2896,-5.410156690000001,652,221,50.0,1.771232440471649,0.001,134750,0.0032273601624183356
145000,15488.250914476812,21740,2900,-5.382493499999999,653,221,50.0,1.7684043622016907,0.001,134950,0.00415486306650564
145200,15503.47902778536,21758,2904,-5.33408724,654,221,50.0,1.816241261959076,0.001,135150,0.0038288086908869444
145400,15530.134568601847,21782,2908,-5.372067050000002,655,221,50.0,1.778681330680847,0.001,135350,0.0036871335678733885
145600,15542.796744890511,21795,2912,-5.302591200000002,656,221,50.0,1.746700530052185,0.001,135550,0.0029445849917829037
145800,15569.463276088238,21821,2916,-5.366093960000001,658,221,50.0,1.7562051033973693,0.001,135750,0.0026872026291675866
146000,15592.793184772134,21844,2920,-5.38697348,659,221,50.0,1.761277220249176,0.001,135950,0.004368947339244187
146200,15600.441898543388,21857,2924,-5.3157668000000005,660,221,50.0,1.7405073237419129,0.001,136150,0.0047488486114889384
146400,15620.980494927615,21879,2928,-5.35398337,661,221,50.0,1.7070430850982665,0.001,136350,0.0029256953322328626
146600,15657.949413452297,21910,2932,-5.38457961,662,221,50.0,1.7268318152427673,0.001,136550,0.0038084015040658415
146800,15678.184534728527,21930,2936,-5.33617302,663,221,50.0,1.737367012500763,0.001,136750,0.0038461452978663145
147000,15709.279451102018,21957,2940,-5.390385709999999,664,221,50.0,1.7258468747138977,0.001,136950,0.0033739889785647393
147200,15729.809170156717,21975,2944,-5.37690079,665,221,50.0,1.7590065717697143,0.001,137150,0.0027769946702755986
147400,15748.88283374533,21994,2948,-5.36091598,666,221,50.0,1.7364015150070191,0.001,137350,0.003773752967827022
147600,15763.158788874745,22011,2952,-5.3655602600000005,667,221,50.0,1.7124363565444947,0.001,137550,0.0038028124719858168
147800,15780.905816394836,22032,2956,-5.41069797,668,221,50.0,1.722949240207672,0.001,137750,0.0033169031236320733
148000,15805.019141558558,22052,2960,-5.419579689999999,669,221,50.0,1.6837346816062928,0.001,137950,0.0033176595671102404
148200,15820.954381819814,22068,2964,-5.449739179999999,670,221,50.0,1.7406040382385255,0.001,138150,0.003391716624610126
148400,15848.2370592691,22096,2968,-5.43385052,671,221,50.0,1.7136014318466186,0.001,138350,0.0040027384716086085
148600,15868.348747011274,22114,2972,-5.408208480000001,671,221,50.0,1.7026822781562805,0.001,138550,0.0035703326435759662
148800,15884.18500906229,22130,2976,-5.411246440000001,672,221,50.0,1.713086814880371,0.001,138750,0.0037274064938537777
149000,15908.581881783903,22155,2980,-5.4634437,673,221,50.0,1.7125235605239868,0.001,138950,0.004998141098767519
149200,15927.757045615464,22175,2984,-5.461608770000001,674,221,50.0,1.7229199600219727,0.001,139150,0.0032468288321979345
149400,15944.422529801726,22196,2988,-5.488243209999999,675,221,50.0,1.7019780015945434,0.001,139350,0.004064562530256808
149600,15948.611218318343,22208,2992,-5.4952659399999995,676,221,50.0,1.6884881949424744,0.001,139550,0.003623780703637749
149800,15970.48701493442,22232,2996,-5.484465600000001,677,221,50.0,1.7157767510414124,0.001,139750,0.003180776024237275
150000,15989.59610479325,22253,3000,-5.520307260000001,678,221,50.0,1.701629445552826,0.001,139950,0.004180600238032639
150200,16005.363644011319,22269,3004,-5.477579049999999,679,220,50.0,1.6794059705734252,0.001,140150,0.002630419400520623
150400,16028.370814085007,22299,3008,-5.467140999999999,680,220,50.0,1.6641155648231507,0.001,140350,0.004105780222453177
150600,16051.660619705915,22323,3012,-5.55515805,681,220,50.0,1.6897217679023742,0.001,140550,0.004896055969875306
150800,16060.981887038797,22339,3016,-5.4852323699999985,682,220,50.0,1.6688535261154174,0.001,140750,0.0041658337297849355
151000,16087.800610654056,22373,3020,-5.513700749999999,683,220,50.0,1.6703942894935608,0.001,140950,0.0031104207318276168
151200,16103.52581211552,22391,3024,-5.524990089999999,684,220,50.0,1.6992254304885863,0.001,141150,0.0035269765881821512
151400,16128.658663459122,22414,3028,-5.536771920000001,685,220,50.0,1.679142804145813,0.001,141350,0.004113586086314172
151600,16144.426950030029,22434,3032,-5.4962126399999995,686,220,50.0,1.6933965492248535,0.001,141550,0.003943653882015496
151800,16156.245140772313,22453,3036,-5.522878530000001,687,220,50.0,1.6694158077239991,0.001,141750,0.0043082811078056695
152000,16178.230458676815,22474,3040,-5.5011569499999995,688,220,50.0,1.6778307366371155,0.001,141950,0.0043425117386505
152200,16196.183546733111,22500,3044,-5.5416707700000005,689,220,50.0,1.7019045424461365,0.001,142150,0.0043153975112363695
152400,16203.789068285376,22513,3048,-5.52597079,690,220,50.0,1.6182397651672362,0.001,142350,0.004616309471894056
152600,16213.89376566559,22527,3052,-5.505830960000001,691,220,50.0,1.6565848565101624,0.001,142550,0.005378286382183433
152800,16231.671577371657,22545,3056,-5.48919143,692,220,50.0,1.625714647769928,0.001,142750,0.006266663076821714
153000,16241.197912801057,22561,3060,-5.439703400000001,693,220,50.0,1.6387043547630311,0.001,142950,0.004538829640951008
153200,16250.437398858368,22579,3064,-5.44065501,694,220,50.0,1.6094121408462525,0.001,143150,0.004359293603338301
153400,16261.60027224198,22598,3068,-5.431800190000001,695,220,50.0,1.6056426334381104,0.001,143350,0.004747233772650361
153600,16281.513608086854,22625,3072,-5.48294632,696,220,50.0,1.6006716942787171,0.001,143550,0.005059598330408335
153800,16292.220138955861,22641,3076,-5.51851426,697,220,50.0,1.5848673915863036,0.001,143750,0.00444711941992864
154000,16307.842275366187,22665,3080,-5.531361919999999,698,220,50.0,1.5750946807861328,0.001,143950,0.005674566412344575
154200,16321.577214490622,22681,3084,-5.53918807,699,220,50.0,1.5793626427650451,0.001,144150,0.004720347551628947
154400,16330.540598694235,22693,3088,-5.541947919999999,700,220,50.0,1.5853537273406983,0.001,144350,0.004423914072103799
154600,16348.109106767923,22712,3092,-5.6175710500000005,701,220,50.0,1.5940349721908569,0.001,144550,0.004517305982299149
154800,16356.828304287046,22725,3096,-5.577773430000001,702,220,50.0,1.5655961155891418,0.001,144750,0.0030355114210397004
155000,16359.996993545443,22730,3100,-5.582533489999999,703,220,50.0,1.5401426315307618,0.001,144950,0.004183125826530159
