cv/rollout_cv_value,cv/rollout_cv_count,rollout/ep_len_mean,rollout/ep_rew_mean,time/total_timesteps,time/fps,time/episodes,time/time_elapsed,train/critic_loss,train/learning_rate,train/n_updates,train/actor_loss
15866.672720808536,21103,50.0,-5.319669359999999,129800,233,2596,556,0.002956771741155535,0.001,119750,1.8260290026664734
15882.898972667754,21126,50.0,-5.272329609999999,130000,233,2600,557,0.0029868341237306597,0.001,119950,1.8283120393753052
15899.326682060957,21145,50.0,-5.27591789,130200,233,2604,557,0.004972948175854981,0.001,120150,1.8337257647514342
15909.145388036966,21157,50.0,-5.269690799999999,130400,233,2608,558,0.0033230267721228303,0.001,120350,1.8095570063591004
15919.443841576576,21174,50.0,-5.30949703,130600,233,2612,559,0.002645816139411181,0.001,120550,1.811027684211731
15931.717997923493,21193,50.0,-5.357816110000001,130800,233,2616,560,0.0034856603527441622,0.001,120750,1.8137422442436217
15938.849402911961,21205,50.0,-5.373495260000001,131000,233,2620,561,0.0035370275634340944,0.001,120950,1.7929531502723695
15953.255260132253,21226,50.0,-5.436205579999999,131200,233,2624,562,0.002836710496339947,0.001,121150,1.833904936313629
15966.092582274228,21242,50.0,-5.3765563499999995,131400,233,2628,563,0.003009246848523617,0.001,121350,1.8288377594947816
15971.225016593933,21250,50.0,-5.330566599999998,131600,233,2632,564,0.002911653025075793,0.001,121550,1.7887462592124939
15984.169283669442,21269,50.0,-5.347222540000001,131800,233,2636,565,0.002669197334907949,0.001,121750,1.8318433499336242
15991.50958358869,21283,50.0,-5.305532970000002,132000,233,2640,566,0.0034709112741984427,0.001,121950,1.8041460156440734
16007.25471361354,21300,50.0,-5.30089442,132200,232,2644,567,0.002237587944837287,0.001,122150,1.8045084500312805
16023.776228580624,21323,50.0,-5.355527890000001,132400,232,2648,568,0.0030050769564695656,0.001,122350,1.7865342831611633
16036.010171566159,21343,50.0,-5.3375855,132600,232,2652,569,0.005929472013376653,0.001,122550,1.7917143511772156
16047.910435717553,21362,50.0,-5.341252319999999,132800,232,2656,570,0.0033189198514446618,0.001,122750,1.7897954106330871
16055.604322154075,21374,50.0,-5.302900319999997,133000,232,2660,571,0.0026491968566551803,0.001,122950,1.7727743792533874
16063.719776652753,21389,50.0,-5.319377929999999,133200,232,2664,572,0.003141584130935371,0.001,123150,1.7600511050224303
16074.778637558222,21406,50.0,-5.31123829,133400,232,2668,573,0.0031759700132533908,0.001,123350,1.7754787516593933
16085.748039592057,21416,50.0,-5.349096920000002,133600,232,2672,573,0.002796484241262078,0.001,123550,1.7539640378952026
16111.566483654082,21443,50.0,-5.401646119999999,133800,232,2676,574,0.0041554868104867635,0.001,123750,1.7784752535820008
16120.667805310339,21454,50.0,-5.3709288100000006,134000,232,2680,575,0.004162821196950972,0.001,123950,1.8114495539665223
16134.272611740977,21471,50.0,-5.315722050000001,134200,232,2684,576,0.0026843042322434486,0.001,124150,1.741084327697754
16150.254796359688,21487,50.0,-5.319319019999999,134400,232,2688,577,0.002473820059094578,0.001,124350,1.7652132201194763
16167.605902444571,21499,50.0,-5.28148969,134600,232,2692,578,0.0024147909483872355,0.001,124550,1.7770993185043336
16178.782978828996,21519,50.0,-5.227548500000001,134800,232,2696,579,0.0036098508047871293,0.001,124750,1.762409188747406
16196.06361009553,21534,50.0,-5.217738399999999,135000,232,2700,580,0.0028446547663770615,0.001,124950,1.789304084777832
16213.15361334756,21556,50.0,-5.168644760000001,135200,232,2704,581,0.0023798138648271562,0.001,125150,1.7596343302726745
16224.840424794704,21567,50.0,-5.15095167,135400,232,2708,582,0.0030044957145582887,0.001,125350,1.760955948829651
16241.755054738373,21587,50.0,-5.16100813,135600,232,2712,583,0.00257263503735885,0.001,125550,1.7387943172454834
16254.5293430835,21602,50.0,-5.146175490000001,135800,232,2716,584,0.004181940171401948,0.001,125750,1.7841431713104248
16275.26511284709,21626,50.0,-5.2359718399999995,136000,232,2720,585,0.0038430821686051787,0.001,125950,1.7827289843559264
16291.11955428496,21642,50.0,-5.22415603,136200,232,2724,587,0.004026163346134126,0.001,126150,1.7872200036048889
16300.57228686288,21654,50.0,-5.245757060000001,136400,231,2728,588,0.0030961502343416214,0.001,126350,1.7777834582328795
16313.279902808368,21672,50.0,-5.302347639999999,136600,231,2732,588,0.003267147000879049,0.001,126550,1.7749435353279113
16322.215119317174,21682,50.0,-5.269585439999999,136800,231,2736,589,0.003490901736076921,0.001,126750,1.7671401596069336
16334.695871789008,21696,50.0,-5.26061065,137000,231,2740,590,0.003314182560425252,0.001,126950,1.7604659652709962
16345.672289062291,21706,50.0,-5.206325570000001,137200,231,2744,591,0.002497908847872168,0.001,127150,1.7555950784683227
16362.859478995204,21726,50.0,-5.17996227,137400,231,2748,592,0.0029010357428342105,0.001,127350,1.745993323326111
16372.21918239072,21738,50.0,-5.12825922,137600,231,2752,593,0.0037597759696654976,0.001,127550,1.7515038657188415
16390.41633436829,21758,50.0,-5.143623730000001,137800,231,2756,595,0.0040963580133393405,0.001,127750,1.7671367716789246
16402.132608912885,21772,50.0,-5.11879148,138000,231,2760,596,0.0031697477726265787,0.001,127950,1.7735313940048218
16423.02394330874,21796,50.0,-5.097517039999999,138200,231,2764,597,0.002460601844359189,0.001,128150,1.7289333415031434
16444.790838148445,21818,50.0,-5.12010576,138400,231,2768,599,0.002228250487241894,0.001,128350,1.771579442024231
16456.08666473627,21832,50.0,-5.104577040000001,138600,230,2772,600,0.0032318048435263334,0.001,128550,1.7780178046226502
16478.176330003887,21854,50.0,-5.0757584399999995,138800,230,2776,601,0.0032156981341540814,0.001,128750,1.7688628768920898
16495.131063133478,21872,50.0,-5.07171172,139000,230,2780,602,0.003894009597133845,0.001,128950,1.7315890216827392
16504.969724792987,21885,50.0,-5.073376,139200,230,2784,603,0.003063568172510713,0.001,129150,1.7694692730903625
16527.58881899342,21907,50.0,-5.123412650000001,139400,230,2788,604,0.0029847995098680256,0.001,129350,1.762565531730652
16544.7504773736,21929,50.0,-5.187197639999999,139600,230,2792,605,0.003002354505006224,0.001,129550,1.7681519603729248
16557.63604953885,21942,50.0,-5.16250128,139800,230,2796,606,0.002575305253267288,0.001,129750,1.7386873698234557
16573.840687811375,21962,50.0,-5.141246499999999,140000,230,2800,607,0.0027735693962313234,0.001,129950,1.7482569766044618
16600.934653621167,21987,50.0,-5.21621134,140200,230,2804,608,0.0040032142540439965,0.001,130150,1.7199771046638488
16615.290989093482,22003,50.0,-5.2506958599999995,140400,230,2808,609,0.002993820905685425,0.001,130350,1.7312336349487305
16632.080202970654,22020,50.0,-5.20897434,140600,230,2812,610,0.0037205503019504247,0.001,130550,1.7753678393363952
16658.009410705417,22047,50.0,-5.251189450000001,140800,230,2816,611,0.002900019066873938,0.001,130750,1.7547035861015319
16667.707457292825,22060,50.0,-5.16186378,141000,230,2820,612,0.002915245310869068,0.001,130950,1.7614680743217468
16679.30839575827,22073,50.0,-5.13059843,141200,230,2824,613,0.0032403376477304845,0.001,131150,1.756593599319458
16696.039339054376,22093,50.0,-5.1461033,141400,230,2828,614,0.0032622066675685344,0.001,131350,1.7564571142196654
16717.485208567232,22116,50.0,-5.192193699999999,141600,229,2832,615,0.004110287229996175,0.001,131550,1.7401515889167785
16729.112663678825,22132,50.0,-5.179427989999999,141800,229,2836,616,0.003373939786106348,0.001,131750,1.7545117902755738
16743.081683196127,22148,50.0,-5.1847845900000005,142000,229,2840,617,0.0037701281369663777,0.001,131950,1.7231367325782776
16768.38888635114,22172,50.0,-5.252668750000001,142200,229,2844,618,0.003520249973516911,0.001,132150,1.7327120780944825
16788.67179897055,22193,50.0,-5.3193053699999995,142400,229,2848,619,0.003064404260367155,0.001,132350,1.731231083869934
16802.58156322688,22206,50.0,-5.3381595200000005,142600,229,2852,620,0.0029984772601164876,0.001,132550,1.722814462184906
16822.764749158174,22228,50.0,-5.33457944,142800,229,2856,621,0.0034865029924549163,0.001,132750,1.7253134393692016
16832.336262635887,22242,50.0,-5.335409889999998,143000,229,2860,622,0.004056145045906305,0.001,132950,1.7604725313186647
16854.274141170084,22263,50.0,-5.38448172,143200,229,2864,623,0.0045231753564439715,0.001,133150,1.7429072403907775
16874.316124759614,22281,50.0,-5.36921033,143400,229,2868,624,0.004794124239124358,0.001,133350,1.7282104682922363
16881.343861754984,22292,50.0,-5.345631109999999,143600,229,2872,625,0.0031221696687862275,0.001,133550,1.7122889494895934
16888.63185114786,22305,50.0,-5.2546966,143800,229,2876,626,0.0033787349960766734,0.001,133750,1.7071575021743775
16911.46103976667,22332,50.0,-5.402262069999999,144000,229,2880,627,0.005391626392956823,0.001,133950,1.6822677445411682
16925.34139040485,22348,50.0,-5.412262730000002,144200,229,2884,628,0.0035962049919180572,0.001,134150,1.6788068318367004
16936.59318722412,22362,50.0,-5.362396369999999,144400,229,2888,629,0.0035073716519400475,0.001,134350,1.689069356918335
16954.51011619717,22384,50.0,-5.4019056899999995,144600,229,2892,630,0.00352651915512979,0.001,134550,1.736654405593872
16963.854180790484,22400,50.0,-5.4721516900000005,144800,229,2896,631,0.004206236677709967,0.001,134750,1.7127239227294921
16973.02069177851,22412,50.0,-5.46698712,145000,229,2900,632,0.003814921218436211,0.001,134950,1.721154441833496
16984.361984420568,22428,50.0,-5.41417886,145200,229,2904,633,0.004522649003192782,0.001,135150,1.7279038667678832
16997.24633624032,22443,50.0,-5.411882140000001,145400,229,2908,634,0.003380011492408812,0.001,135350,1.686958727836609
17005.86787316948,22456,50.0,-5.397388019999998,145600,228,2912,635,0.007174532799981534,0.001,135550,1.7209277772903442
17016.218347858638,22471,50.0,-5.33815624,145800,228,2916,637,0.0035132019477896394,0.001,135750,1.6931986737251281
17020.184879146516,22479,50.0,-5.337739760000001,146000,228,2920,638,0.004488251705188304,0.001,135950,1.6462823581695556
17030.326683312654,22492,50.0,-5.3443808200000005,146200,228,2924,639,0.006020040055736899,0.001,136150,1.681156165599823
17045.949405755848,22510,50.0,-5.367543970000001,146400,228,2928,640,0.004040043035056442,0.001,136350,1.6652790665626527
17056.97618259117,22526,50.0,-5.2915261,146600,228,2932,642,0.005070587305817753,0.001,136550,1.6391230940818786
17069.179357886314,22544,50.0,-5.353494989999999,146800,228,2936,643,0.005077886390499771,0.001,136750,1.6705838418006898
17079.056917600334,22558,50.0,-5.3690356800000005,147000,228,2940,644,0.007335049733519554,0.001,136950,1.628527638912201
17095.39930759743,22579,50.0,-5.37507492,147200,228,2944,645,0.006076480678748339,0.001,137150,1.6639061284065246
17107.90978579223,22593,50.0,-5.35355863,147400,227,2948,646,0.006975386789999902,0.001,137350,1.5811047315597535
17129.344871293753,22630,50.0,-5.417461879999999,147600,227,2952,648,0.011289849160239101,0.001,137550,1.5204551315307617
17146.477212596685,22649,50.0,-5.401374069999998,147800,227,2956,649,0.0068301353417336945,0.001,137750,1.4977829766273498
17160.317713920027,22668,50.0,-5.48389592,148000,227,2960,650,0.014676771429367363,0.001,137950,1.5006383323669434
17179.831317629665,22695,50.0,-5.480806819999999,148200,227,2964,652,0.008679471267387271,0.001,138150,1.4215345764160157
17214.413149498403,22768,50.0,-5.562486919999999,148400,227,2968,653,0.007067228103987872,0.001,138350,1.3678600955009461
17237.522426977754,22817,50.0,-5.650250699999999,148600,226,2972,654,0.008660883414559067,0.001,138550,1.2885832726955413
17262.019434928894,22840,50.0,-5.74569919,148800,226,2976,656,0.00975670323241502,0.001,138750,1.2557811033725739
17283.127393316478,22862,50.0,-5.65705704,149000,226,2980,657,0.01158785263542086,0.001,138950,1.08986936211586
17345.543593954295,22920,50.0,-5.71658143,149200,226,2984,658,0.013479234641417861,0.001,139150,0.9277850496768951
17371.64215447381,22956,50.0,-5.828794969999999,149400,226,2988,660,0.013677377421408891,0.001,139350,0.8527971413731575
17391.918672982603,22978,50.0,-5.77357481,149600,226,2992,661,0.015979762356728315,0.001,139550,0.7107558578252793
17413.959321059287,23015,50.0,-5.793394629999999,149800,226,2996,662,0.013221137030050158,0.001,139750,0.5769877402484417
17443.35966589302,23067,50.0,-5.9064657700000005,150000,226,3000,663,0.01159777699969709,0.001,139950,0.4514143355935812
17473.645490486175,23107,50.0,-5.968191450000001,150200,225,3004,665,0.01060608223080635,0.001,140150,0.3603095017373562
17501.487827695906,23161,50.0,-6.096550049999999,150400,225,3008,666,0.016561400936916472,0.001,140350,0.30499183930456636
17527.29745554924,23187,50.0,-6.169899270000001,150600,225,3012,667,0.011265343097038567,0.001,140550,0.20198484617983922
17561.489787876606,23231,50.0,-6.371916700000001,150800,225,3016,668,0.011622107122093439,0.001,140750,0.08401860691606998
17593.89240982011,23267,50.0,-6.52985172,151000,225,3020,669,0.01020558119751513,0.001,140950,0.1165503518586047
17618.499548979104,23300,50.0,-6.69817782,151200,225,3024,670,0.009660480748862029,0.001,141150,0.028156263353303075
17632.590830765665,23317,50.0,-6.701472699999998,151400,225,3028,671,0.009965548655018211,0.001,141350,-0.13260729191824794
17643.783644996583,23330,50.0,-6.880720589999999,151600,225,3032,672,0.010333768529817463,0.001,141550,-0.1971750009059906
17650.716802172363,23341,50.0,-6.92024993,151800,225,3036,673,0.009153521209955216,0.001,141750,-0.20207871142076328
17664.412959162146,23356,50.0,-6.995395040000001,152000,225,3040,674,0.010566509887576103,0.001,141950,-0.22854061678051948
17682.7348113209,23378,50.0,-7.079286259999999,152200,225,3044,675,0.01149989739060402,0.001,142150,-0.3444666362926364
17693.77274196595,23388,50.0,-7.06016537,152400,225,3048,676,0.0105336535256356,0.001,142350,-0.3710299809277058
17703.737117823213,23402,50.0,-7.145691020000002,152600,225,3052,677,0.009924312829971313,0.001,142550,-0.41206897124648095
17721.286472890526,23427,50.0,-7.23551681,152800,225,3056,678,0.010636467458680273,0.001,142750,-0.5024993979930877
17737.157153550535,23456,50.0,-7.35061351,153000,225,3060,679,0.009957479173317551,0.001,142950,-0.49828158773481845
17758.288830637932,23506,50.0,-7.54073232,153200,225,3064,680,0.009396951682865619,0.001,143150,-0.5819402140565216
17771.712840259075,23531,50.0,-7.614591919999999,153400,225,3068,681,0.009415434440597892,0.001,143350,-0.5806941169500351
17788.473018839955,23554,50.0,-7.587999670000001,153600,225,3072,682,0.00822635341435671,0.001,143550,-0.587527477145195
17793.965105812997,23563,50.0,-7.54074931,153800,225,3076,683,0.0105446308106184,0.001,143750,-0.5955117091303691
17803.157666314393,23584,50.0,-7.609747619999999,154000,225,3080,684,0.009011534247547389,0.001,143950,-0.6306941649317741
17809.76752517745,23597,50.0,-7.60179403,154200,225,3084,685,0.008948835413902997,0.001,144150,-0.5860033650696278
17818.521975055337,23609,50.0,-7.58525029,154400,225,3088,685,0.007901895297691227,0.001,144350,-0.5737451785802841
17831.437952000648,23632,50.0,-7.655629499999999,154600,225,3092,686,0.007150288829579949,0.001,144550,-0.6460777481645346
17843.819784395397,23651,50.0,-7.6337591599999985,154800,225,3096,687,0.007769807209260762,0.001,144750,-0.6147335486114025
17849.7646590136,23673,50.0,-7.58603162,155000,225,3100,688,0.007656265823170543,0.001,144950,-0.6697481401264668
17864.701020292938,23706,50.0,-7.6520899899999995,155200,224,3104,689,0.008512099655345082,0.001,145150,-0.6156597824348137
17870.333017133176,23720,50.0,-7.515473409999999,155400,224,3108,690,0.008417681232094765,0.001,145350,-0.6707113458216191
17882.08662410453,23742,50.0,-7.5543198799999995,155600,224,3112,691,0.00989942324347794,0.001,145550,-0.6955205473303795
17896.194364700466,23767,50.0,-7.519554159999999,155800,224,3116,692,0.009410032406449317,0.001,145750,-0.6609377193078398
17911.265548579395,23795,50.0,-7.4441714999999995,156000,224,3120,693,0.009323785854503512,0.001,145950,-0.6959450151026249
17922.3838391304,23817,50.0,-7.37024767,156200,224,3124,694,0.010264619551599026,0.001,146150,-0.6976697217673064
17930.959887482226,23833,50.0,-7.360229639999999,156400,224,3128,696,0.0064223923347890375,0.001,146350,-0.6553010638058185
17939.49937163666,23846,50.0,-7.22811452,156600,224,3132,697,0.009261319604702294,0.001,146550,-0.6866813853941858
17958.64673274383,23867,50.0,-7.21590476,156800,224,3136,698,0.009145638295449317,0.001,146750,-0.6863806150853634
17968.576730575413,23895,50.0,-7.22573386,157000,224,3140,699,0.007807976030744612,0.001,146950,-0.5594869370758534
17977.85425067693,23911,50.0,-7.145603799999999,157200,224,3144,700,0.007869730824604631,0.001,147150,-0.6754192419163882
17990.348944898695,23928,50.0,-7.170354609999999,157400,224,3148,701,0.009411787674762308,0.001,147350,-0.6193755587190389
18000.752165209502,23950,50.0,-7.05932392,157600,224,3152,702,0.008240503808483481,0.001,147550,-0.7207054966688156
18010.90634207055,23972,50.0,-7.008189900000002,157800,224,3156,703,0.007780089625157416,0.001,147750,-0.5714124094694852
18016.51721289009,23989,50.0,-6.86797266,158000,224,3160,704,0.009335907865315676,0.001,147950,-0.6677523642778397
18033.346385810524,24021,50.0,-6.747265260000001,158200,224,3164,705,0.008844201108440758,0.001,148150,-0.6561593216657639
18041.90949903801,24036,50.0,-6.603766439999999,158400,224,3168,706,0.009731533853337169,0.001,148350,-0.6829428170248866
18048.95654863119,24043,50.0,-6.527623619999998,158600,224,3172,707,0.007575959600508213,0.001,148550,-0.6109248199593276
18063.8810534738,24067,50.0,-6.67831073,158800,224,3176,708,0.008758116904646158,0.001,148750,-0.6691436439752578
18071.898947704583,24080,50.0,-6.556469360000001,159000,224,3180,709,0.007580558699555695,0.001,148950,-0.6813843244314194
18080.703620903194,24100,50.0,-6.55304782,159200,224,3184,710,0.010590316066518425,0.001,149150,-0.59088826848194
18091.41163833067,24116,50.0,-6.530136730000001,159400,224,3188,710,0.01137770501896739,0.001,149350,-0.6464097991585731
18103.23441703245,24137,50.0,-6.47323754,159600,224,3192,712,0.007943456405773758,0.001,149550,-0.6033576327562332
18113.52846680209,24160,50.0,-6.4793389700000015,159800,223,3196,713,0.011467551905661821,0.001,149750,-0.6137745252996684
18125.49923973158,24178,50.0,-6.513081850000001,160000,223,3200,715,0.008902175920084118,0.001,149950,-0.6349902106449008
18141.223300542682,24202,50.0,-6.46763177,160200,223,3204,716,0.008029639488086104,0.001,150150,-0.6304142534732818
18158.070784531534,24223,50.0,-6.53500004,160400,223,3208,717,0.007589085726067424,0.001,150350,-0.5580291133373976
18173.186002388597,24242,50.0,-6.465570579999999,160600,223,3212,718,0.008490642476826906,0.001,150550,-0.5558097541332245
18191.04739766568,24262,50.0,-6.301038620000001,160800,223,3216,720,0.010261165099218489,0.001,150750,-0.5348903727531433
18208.590331871063,24290,50.0,-6.344209679999999,161000,223,3220,721,0.007750921249389649,0.001,150950,-0.4878721106797457
18228.46392200142,24320,50.0,-6.390385,161200,223,3224,722,0.008089729622006415,0.001,151150,-0.6029661499336362
18238.306978669018,24337,50.0,-6.403370669999999,161400,222,3228,723,0.011295563215389848,0.001,151350,-0.5163861060142517
18256.135300591588,24370,50.0,-6.503241039999999,161600,222,3232,725,0.007312009655870497,0.001,151550,-0.531308161970228
18267.37897676602,24384,50.0,-6.473509230000001,161800,222,3236,726,0.0076232635602355,0.001,151750,-0.527344221258536
18279.795075964183,24403,50.0,-6.406458389999999,162000,222,3240,727,0.006485545164905488,0.001,151950,-0.4858631530404091
18302.180872503668,24438,50.0,-6.444313450000001,162200,222,3244,728,0.006827003546059132,0.001,152150,-0.40842111766338346
18310.260338734835,24454,50.0,-6.4406215200000005,162400,222,3248,729,0.0074563502054661515,0.001,152350,-0.39845845133066177
18325.2668283917,24477,50.0,-6.444757480000001,162600,222,3252,730,0.009206922706216574,0.001,152550,-0.37816657925024627
18342.437953166664,24500,50.0,-6.450492050000001,162800,222,3256,731,0.008710207594558596,0.001,152750,-0.3730787566676736
18369.123484890908,24527,50.0,-6.552430910000001,163000,222,3260,732,0.009077181061729788,0.001,152950,-0.36978634718805553
18381.470503635705,24544,50.0,-6.436819619999999,163200,222,3264,733,0.00917420725338161,0.001,153150,-0.39180412717163565
18405.360690575093,24576,50.0,-6.49060284,163400,222,3268,735,0.00929727529641241,0.001,153350,-0.39583296230994164
18425.80567529425,24599,50.0,-6.63574488,163600,222,3272,736,0.008964415472000838,0.001,153550,-0.3938302737590857
18445.080032024533,24619,50.0,-6.545232889999999,163800,222,3276,737,0.007032921174541116,0.001,153750,-0.3220103606767952
18460.69916703552,24641,50.0,-6.59273357,164000,222,3280,738,0.008196087256073951,0.001,153950,-0.3253606863319874
18464.900996118784,24647,50.0,-6.50496772,164200,222,3284,739,0.007103410786949098,0.001,154150,-0.367790273912251
18482.809630662203,24671,50.0,-6.512405309999999,164400,221,3288,740,0.007858733576722444,0.001,154350,-0.261551075973548
18509.443051252514,24721,50.0,-6.64471977,164600,221,3292,741,0.009634551955386997,0.001,154550,-0.3168353645130992
18518.075640577823,24745,50.0,-6.67202523,164800,221,3296,742,0.00975427488796413,0.001,154750,-0.33623144232667984
18533.942132778466,24766,50.0,-6.663218909999999,165000,221,3300,743,0.0065762865776196125,0.001,154950,-0.24467502400279045
18556.196222566068,24789,50.0,-6.608767639999999,165200,221,3304,744,0.007606967152096331,0.001,155150,-0.28362767681945117
18581.967379651964,24824,50.0,-6.643814239999999,165400,221,3308,746,0.007522561051882803,0.001,155350,-0.26362453332170843
18614.159138206393,24859,50.0,-6.698373089999999,165600,221,3312,747,0.007581316204741597,0.001,155550,-0.293467868193984
18625.857703428715,24880,50.0,-6.78120566,165800,221,3316,748,0.008454730762168764,0.001,155750,-0.1737867276684847
18631.47109720856,24889,50.0,-6.720378219999999,166000,221,3320,749,0.009316209899261595,0.001,155950,-0.26754515337292106
18642.716201856732,24901,50.0,-6.57566127,166200,221,3324,751,0.006015198160894215,0.001,156150,-0.18833372244611382
18652.311248946935,24914,50.0,-6.585952079999998,166400,221,3328,752,0.007493936507962644,0.001,156350,-0.22076973331160843
18674.835097409785,24941,50.0,-6.533485659999999,166600,221,3332,753,0.005653774649836123,0.001,156550,-0.170920445099473
18679.930644955486,24950,50.0,-6.5086295000000005,166800,220,3336,754,0.0065365381352603434,0.001,156750,-0.07395458887891436
18701.03558485955,24975,50.0,-6.503855100000001,167000,220,3340,755,0.006959605715237558,0.001,156950,-0.15839876390993596
18710.437834512442,24988,50.0,-6.397304400000001,167200,220,3344,757,0.008468939536251129,0.001,157150,-0.12852037774166092
18716.897435940802,24997,50.0,-6.34828746,167400,220,3348,758,0.005710010225884616,0.001,157350,-0.12370061616413296
18721.52704231441,25011,50.0,-6.3145275100000005,167600,220,3352,759,0.0058077944023534655,0.001,157550,-0.0297768795886077
18746.341151699424,25037,50.0,-6.301351540000001,167800,220,3356,760,0.006979671665467322,0.001,157750,-0.08893654573708773
18756.300156790763,25056,50.0,-6.227488120000001,168000,220,3360,761,0.004873811611905694,0.001,157950,-0.0415448066778481
18759.758622713387,25061,50.0,-6.215027570000001,168200,220,3364,762,0.004779361984692514,0.001,158150,0.01599154564552009
18768.26634580642,25077,50.0,-6.149364930000002,168400,220,3368,763,0.007524259448982776,0.001,158350,-0.0035346069652587176
18779.05969323963,25100,50.0,-6.111411810000001,168600,220,3372,764,0.007894892641343177,0.001,158550,0.002720417834352702
18788.680127140135,25110,50.0,-6.05905114,168800,220,3376,765,0.005179752595722675,0.001,158750,-0.01161898085847497
18802.425604328513,25130,50.0,-6.030142110000001,169000,220,3380,766,0.007801078809425235,0.001,158950,0.10429139152838615
18813.813200302422,25150,50.0,-6.0674240899999985,169200,220,3384,767,0.006778035932220519,0.001,159150,0.024154392341151833
18833.445529527962,25177,50.0,-6.083122049999999,169400,220,3388,768,0.008350200527347624,0.001,159350,0.051106628344859927
18852.15960301459,25200,50.0,-5.9327889,169600,220,3392,768,0.005762834595516324,0.001,159550,0.13327639462950175
18870.663879565895,25226,50.0,-5.899583819999999,169800,220,3396,769,0.004877053764648736,0.001,159750,0.12973497314844282
18878.231346514076,25238,50.0,-5.824295819999999,170000,220,3400,770,0.008100738655775786,0.001,159950,0.1136227289866656
18885.093318484724,25256,50.0,-5.844909450000001,170200,220,3404,771,0.00562635793350637,0.001,160150,0.1603558576107025
18896.522454295307,25273,50.0,-5.79035829,170400,220,3408,772,0.0061921233730390665,0.001,160350,0.12400996327400207
18914.502418652177,25293,50.0,-5.701977080000001,170600,220,3412,773,0.007986653526313604,0.001,160550,0.13933508123271168
18928.287980355322,25308,50.0,-5.617049880000001,170800,220,3416,774,0.006642887154594063,0.001,160750,0.1776253099180758
18942.63859450817,25322,50.0,-5.585910199999998,171000,220,3420,775,0.006086388793773949,0.001,160950,0.09649600283184555
18952.50925531611,25337,50.0,-5.600073039999999,171200,220,3424,775,0.008018012694083154,0.001,161150,0.15530562004540116
18958.771935924888,25347,50.0,-5.59180059,171400,220,3428,776,0.005298614231869578,0.001,161350,0.16615450745390262
18969.978998538107,25364,50.0,-5.552339420000001,171600,220,3432,777,0.01289963741786778,0.001,161550,0.1753551627881825
18989.00875321403,25390,50.0,-5.5818442500000005,171800,220,3436,778,0.006214954657480121,0.001,161750,0.1682962850946933
19000.34387847781,25404,50.0,-5.58127383,172000,220,3440,779,0.006495058853179216,0.001,161950,0.2422846247628331
19003.79082574323,25412,50.0,-5.58968206,172200,220,3444,780,0.00515245707705617,0.001,162150,0.19843033695593476
19015.96020450443,25430,50.0,-5.678854799999999,172400,220,3448,781,0.005497011882252992,0.001,162350,0.20403733916580677
19033.267727885395,25448,50.0,-5.69182989,172600,220,3452,782,0.005395485442131758,0.001,162550,0.25320227786898614
19045.36882121116,25465,50.0,-5.699983479999999,172800,220,3456,783,0.004586192788556218,0.001,162750,0.26599542463198306
19060.26550561562,25487,50.0,-5.675585469999999,173000,220,3460,784,0.006818701205775142,0.001,162950,0.2977613357454538
19072.123244561255,25499,50.0,-5.69643174,173200,220,3464,785,0.006430733925662934,0.001,163150,0.3363342617545277
19075.33006696403,25509,50.0,-5.65736037,173400,220,3468,786,0.005574835482984781,0.001,163350,0.26184572285041213
19088.00563287735,25530,50.0,-5.62696156,173600,220,3472,787,0.005853947908617556,0.001,163550,0.271903527691029
19093.32129225135,25542,50.0,-5.60737793,173800,220,3476,788,0.004893643956165761,0.001,163750,0.3456203249841929
19109.331562753767,25563,50.0,-5.611464510000001,174000,220,3480,790,0.004124179347418249,0.001,163950,0.3645301466807723
19128.330233044922,25588,50.0,-5.64997343,174200,220,3484,791,0.006108489634934813,0.001,164150,0.3617856566235423
19139.07768797502,25605,50.0,-5.60716421,174400,220,3488,792,0.005281871221959591,0.001,164350,0.3627168769808486
19151.86607344821,25629,50.0,-5.6108686,174600,219,3492,793,0.005091604706831276,0.001,164550,0.39125684782862663
19159.738999970257,25645,50.0,-5.60809918,174800,219,3496,794,0.005812906236387789,0.001,164750,0.40316874474287034
19180.08750199899,25670,50.0,-5.63860936,175000,219,3500,795,0.006877386616542936,0.001,164950,0.43819017846137287
19195.562018271536,25690,50.0,-5.60704543,175200,219,3504,796,0.00507303218357265,0.001,165150,0.40003646119963376
19199.39656370133,25701,50.0,-5.5260772199999995,175400,219,3508,797,0.005042662965133786,0.001,165350,0.4390348656475544
19214.49082000926,25725,50.0,-5.580455609999999,175600,219,3512,798,0.006230567945167422,0.001,165550,0.4470567020773888
19231.519754704088,25748,50.0,-5.605791980000001,175800,220,3516,799,0.005726054864935577,0.001,165750,0.49618666246533394
19244.730689764023,25772,50.0,-5.64160109,176000,220,3520,799,0.006155241006053984,0.001,165950,0.46760950073599816
19263.47456022352,25794,50.0,-5.629703009999999,176200,220,3524,800,0.006165718068368733,0.001,166150,0.48794191151857375
19277.7330673486,25815,50.0,-5.596078870000001,176400,219,3528,801,0.005226293876767159,0.001,166350,0.4627085370570421
19294.73318129778,25840,50.0,-5.582816769999999,176600,219,3532,802,0.004211287568323314,0.001,166550,0.5078560571372509
19312.947382971644,25862,50.0,-5.620309840000001,176800,219,3536,803,0.007521905810572207,0.001,166750,0.5017545843124389
